"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g4880","g4880",3.11198467003323,4.79951675285871,9.49860196746096,2.83066912965458e-10,8.76780183183325e-09
"g10125","g10125",-5.78632099705216,3.19720653306909,-9.49129577086804,2.87709462272729e-10,8.88278121223247e-09
"g21199","g21199",3.7983972997823,6.14522331143103,9.49074722136068,2.87912515524411e-10,8.88278121223247e-09
"g6443","g6443",-1.84938293027856,8.73914453715442,-9.48059950566387,2.94295477872999e-10,9.06187234715817e-09
"g4324","g4324",-8.86774659110259,2.7758064615057,-9.47921851317941,2.97484863492986e-10,9.14211816769719e-09
"g20007","g20007",2.74730558570753,3.14703625592291,9.46848641296832,3.02107507401169e-10,9.2516262929667e-09
"g6627","g6627",-6.11421089830866,-0.787264623017504,-9.46865032924092,3.02228843361127e-10,9.2516262929667e-09
"g19889","g19889",3.79257188233393,0.525429886598319,9.46087753200631,3.07125028474506e-10,9.3831785015223e-09
"g10564","g10564",3.89259565832767,5.14994150809625,9.4589235854673,3.08427558472081e-10,9.40464031893564e-09
"g6162","g6162",-7.35893326574648,1.04476261592287,-9.44616749524985,3.17936615759637e-10,9.67576811417629e-09
"g7271","g7271",3.44771023228021,3.40852373636515,9.42003777631417,3.35546674356837e-10,1.01919050914626e-08
"g12757","g12757",-6.19822319714844,-1.3407851765009,-9.41887242819606,3.36681797512068e-10,1.02066031187749e-08
"g15098","g15098",3.59972177562207,3.84094674398671,9.39963606670384,3.50744924721134e-10,1.06124038709543e-08
"g371","g371",-1.90038518674528,5.39305438176141,-9.38858306221765,3.59271289560003e-10,1.08356359455612e-08
"g1889","g1889",-6.04547333904713,-0.462901555406919,-9.38860858285484,3.59505563178192e-10,1.08356359455612e-08
"g18878","g18878",-2.64780358146901,1.54799875167483,-9.35305571701106,3.88151713620715e-10,1.16765869627207e-08
"g4069","g4069",3.58520773499064,4.24844712939288,9.34100505810745,3.98481940980604e-10,1.19577303312398e-08
"g16174","g16174",-2.32476050200958,3.99619065452618,-9.34038109623441,3.99023349916316e-10,1.19577303312398e-08
"g1284","g1284",-3.19528480406959,0.193669015934818,-9.33528338543959,4.03483851404358e-10,1.20683251966803e-08
"g16267","g16267",3.51182371290355,3.73372921904304,9.33192880668969,4.06447526961159e-10,1.21338135048805e-08
"g22187","g22187",3.93553639143348,3.04468018655859,9.32391026713911,4.13624270349602e-10,1.23098269372242e-08
"g2941","g2941",-2.2330944143431,5.23963843385561,-9.32358475133352,4.13914298214581e-10,1.23098269372242e-08
"g1421","g1421",2.69151634285362,4.72446070880681,9.30545636492651,4.3062813500955e-10,1.2782641590918e-08
"g22086","g22086",3.13990231326006,4.4804679631826,9.28690312696542,4.48452750008646e-10,1.32865783570614e-08
"g19227","g19227",-4.49022618152415,3.10274274591288,-9.27744787627847,4.57847522070958e-10,1.35393287045625e-08
"g4364","g4364",-2.60797489102257,6.0493436480602,-9.27405454556696,4.61239226342613e-10,1.36139404792237e-08
"g18784","g18784",-6.55239988040055,-0.540454150131584,-9.23982066185772,4.97832540096445e-10,1.46664086483676e-08
"g20626","g20626",3.10791548078957,4.12064804684988,9.23483515562634,5.02635892652462e-10,1.47801357327243e-08
"g23288","g23288",-2.42023524271538,4.7818550090296,-9.22319415628156,5.15643487931296e-10,1.51342329332345e-08
"g17524","g17524",-5.77382043921422,-0.743691408628412,-9.20978474337842,5.31330228407495e-10,1.5565492840805e-08
"g14745","g14745",4.3745366251669,1.66820605905742,9.20022812949851,5.42348856111402e-10,1.58586448168545e-08
"g8649","g8649",-4.25609810037782,-1.71719015545546,-9.18674545895026,5.58667577951285e-10,1.63053946913045e-08
"g3534","g3534",-4.04335471898852,5.42335086008568,-9.17390144740115,5.74680821694856e-10,1.67415846067351e-08
"g17982","g17982",4.11743202610771,4.36266750709829,9.171371291448,5.77893881841459e-10,1.68039532654938e-08
"g16584","g16584",4.3128543153401,4.34277502626048,9.1615395988637,5.90554901990909e-10,1.71403092201917e-08
"g1246","g1246",-6.80175143669683,1.69329873890884,-9.15862436203538,5.9539193038443e-10,1.72487573473478e-08
"g13692","g13692",-6.56518022206046,0.403445703031926,-9.14889852988509,6.08066412923299e-10,1.75469115065027e-08
"g8404","g8404",2.57269747209358,2.78635230143263,9.1477074959695,6.08821818934493e-10,1.75469115065027e-08
"g4501","g4501",-6.84480036873867,5.59409653879336,-9.1483796253728,6.09042293086038e-10,1.75469115065027e-08
"g7107","g7107",3.70659270344243,3.42695406181063,9.12509075297915,6.39984731858007e-10,1.84045517475423e-08
"g10822","g10822",-7.54397741911411,0.803894219957284,-9.10521736895235,6.7102594929697e-10,1.92618859035374e-08
"g12468","g12468",-8.82106418689522,0.745785798146872,-9.08729676382822,7.01475895908148e-10,2.00991439059752e-08
"g1813","g1813",2.90288163750661,6.01913774565756,9.0762373744591,7.13003399348142e-10,2.03921574415756e-08
"g2384","g2384",3.41071906532761,2.51637524536862,9.07356362985913,7.17239573923455e-10,2.04759487105689e-08
"g10775","g10775",3.69529449651555,4.92652885371359,9.06680947337198,7.28055940853626e-10,2.07469468381798e-08
"g10556","g10556",-5.61790905198493,-0.498180042978236,-9.05730434366548,7.438749196359e-10,2.11592588302241e-08
"g23549","g23549",-2.46698740939162,6.69733913478927,-9.04720763937608,7.60395116020751e-10,2.15899866909298e-08
"g16726","g16726",-7.78634652000392,3.59023232507462,-9.03320367310292,7.87725785887576e-10,2.2325544741801e-08
"g8685","g8685",2.90632828812833,3.68541491857831,9.02518776423391,7.98492120036366e-10,2.25898321251443e-08
"g5654","g5654",3.33252422436394,5.95740120614519,9.02206028530417,8.04060535734716e-10,2.26942527122435e-08
"g17482","g17482",-3.41428841916706,0.58417680670321,-9.02149075843625,8.05079085561628e-10,2.26942527122435e-08
"g3153","g3153",-6.27379015925709,-0.555370127606249,-9.01545088153463,8.16802977471006e-10,2.29833986820522e-08
"g13502","g13502",4.37442323345118,0.462288249070061,8.99701255747591,8.50146611357658e-10,2.38787595695494e-08
"g23355","g23355",-2.36580640714625,6.24863844719772,-8.99418650564527,8.55477515709533e-10,2.3985508235627e-08
"g19036","g19036",-4.79681499940108,0.628014085127546,-8.98360351350913,8.75963165644035e-10,2.45160190984624e-08
"g15667","g15667",-5.68271477404681,-0.886461114652612,-8.97602356214779,8.91218827571929e-10,2.48985252843758e-08
"g13898","g13898",-7.38516575351136,2.04381184295831,-8.97304030637596,8.9954252408159e-10,2.50863522774569e-08
"g2511","g2511",-3.05196217586307,5.28036658510577,-8.97075877701144,9.01300067853964e-10,2.5090721071892e-08
"g5715","g5715",3.99396616688327,2.21587064206759,8.96360008896742,9.15810427509354e-10,2.54494624651668e-08
"g12930","g12930",-8.01288197326728,2.53954606855428,-8.95286322408629,9.42760008268393e-10,2.61519957691868e-08
"g13878","g13878",3.02743726997403,1.28550426246201,8.94747170021642,9.49347453492788e-10,2.62882025416828e-08
"g13881","g13881",3.23142814053249,1.87754417776472,8.932234566318,9.82202039211821e-10,2.7150004515991e-08
"g7294","g7294",-7.14701895931848,-0.626991999030455,-8.9305538049943,9.88445134706192e-10,2.72744728807221e-08
"g16731","g16731",-8.31783455788233,4.72440639756339,-8.91761041190905,1.02120725465638e-09,2.8128965381774e-08
"g11467","g11467",-9.86598583096421,0.348822903420647,-8.91505998238162,1.03538671162775e-09,2.84695016339328e-08
"g20799","g20799",-3.30169423398053,3.7413390887209,-8.90174819972981,1.05148611232724e-09,2.88615443756651e-08
"g5131","g5131",-1.5844050447146,7.5751529323901,-8.89850290919282,1.05915007176308e-09,2.90210822985012e-08
"g9523","g9523",-6.89477947270374,3.30477486007171,-8.89210827266177,1.07664528365085e-09,2.94489730028966e-08
"g10788","g10788",2.60903096648494,3.83985479090164,8.88456010805216,1.09273906153919e-09,2.98371068144663e-08
"g5438","g5438",3.71498696819529,2.719774110167,8.88303109354814,1.0964941931184e-09,2.98875712847734e-08
"g239","g239",-11.2519102529068,0.443827321665504,-8.89015691057353,1.10609294747094e-09,3.00968659126946e-08
"g19680","g19680",-2.71636151589495,2.3407354662639,-8.87595801260107,1.11400546261946e-09,3.02596319161781e-08
"g4659","g4659",2.8139916679724,3.55361814445863,8.86654667771755,1.13775964583705e-09,3.08013275232224e-08
"g2664","g2664",2.40299735209754,2.91834995095559,8.86650010125516,1.13787843016307e-09,3.08013275232224e-08
"g4850","g4850",-7.41453470217754,1.02004017390278,-8.86547454534675,1.14426375789246e-09,3.09207687542216e-08
"g6036","g6036",-6.20356058275761,2.0664816396683,-8.85911333739349,1.15804119525465e-09,3.12392076647611e-08
"g14839","g14839",-7.84017391689947,0.877422557282607,-8.85726071024497,1.16704478801772e-09,3.13873061869299e-08
"g18746","g18746",3.05106038547223,2.23940671153105,8.85503008753616,1.16753649633e-09,3.13873061869299e-08
"g19178","g19178",4.46898790059575,5.88920694751659,8.85407429323891,1.17010305656342e-09,3.14024404204083e-08
"g23067","g23067",4.0060875876786,0.372030641433397,8.83428623336172,1.22322170128825e-09,3.27718867081892e-08
"g18257","g18257",-3.90979232861536,0.283242118290826,-8.83340069782488,1.22565321864982e-09,3.27809947028986e-08
"g21024","g21024",-7.02157797082918,-0.40693035924853,-8.83068248617744,1.23607086720808e-09,3.3003302728709e-08
"g11806","g11806",-4.3245102225915,-1.12029127555788,-8.82679636457354,1.24401154152019e-09,3.31588314459966e-08
"g8684","g8684",3.40286113548498,1.39273520698397,8.81024080203424,1.29115581008747e-09,3.43570203930405e-08
"g7962","g7962",2.85902890708127,1.79481359047749,8.80870728390533,1.29561675241565e-09,3.44172904417128e-08
"g15608","g15608",-6.35236180538219,-1.62895582097865,-8.80406904201986,1.31078835783979e-09,3.47613975167903e-08
"g21381","g21381",-1.78604561717596,8.93034352921292,-8.8012648736506,1.31750119597137e-09,3.48803990615866e-08
"g7653","g7653",-2.21632690218664,2.6813113843445,-8.80024004310001,1.32054430279587e-09,3.490200819177e-08
"g8244","g8244",-5.78476286061454,-0.55351323598794,-8.79435904245274,1.33893928134557e-09,3.53286117113284e-08
"g3789","g3789",2.50433299654878,4.37441679671759,8.77144092745533,1.40907467383371e-09,3.71166846436903e-08
"g8807","g8807",2.91329048708503,4.62855352830052,8.76400598505342,1.43290424510073e-09,3.76810540829928e-08
"g7410","g7410",-7.368867781141,2.01252460406671,-8.75789550025495,1.45754564637464e-09,3.82648457548237e-08
"g5268","g5268",3.10707856914128,4.92793431562625,8.75306081782512,1.46873929476354e-09,3.84942323860017e-08
"g16230","g16230",-5.5831357534306,1.53855620918011,-8.75234098585809,1.4717872331504e-09,3.85097183725647e-08
"g22394","g22394",-1.93698525102307,4.63887593378051,-8.74854826435995,1.48377945558897e-09,3.87587923457433e-08
"g7842","g7842",-2.6856361113475,1.65216452593952,-8.74636515987224,1.49111256518259e-09,3.88299640241362e-08
"g19054","g19054",-6.08566951657547,0.461351720890201,-8.74665719257123,1.49145909159255e-09,3.88299640241362e-08
"g18980","g18980",-4.84264767881432,-2.11203279844149,-8.73704887720795,1.52301424822806e-09,3.95857418117387e-08
"g6126","g6126",-6.29590162840705,0.712810362407066,-8.73357035748644,1.53661360282301e-09,3.98730877434522e-08
"g16770","g16770",4.82700600115595,2.49529457515799,8.73095679187317,1.54412296087802e-09,4.00017176294896e-08
"g21676","g21676",3.37964866416991,6.86381722355274,8.72897577788797,1.55086984647863e-09,4.01102031416826e-08
"g4848","g4848",-7.55393374999655,1.78628393086874,-8.72924446934704,1.5558479023846e-09,4.01726592653605e-08
"g12365","g12365",3.00634413878274,2.08349973356143,8.72652475544011,1.55948581676528e-09,4.02003638259248e-08
"g21569","g21569",-7.79651025010677,2.15935317630591,-8.71394527745669,1.61189003285117e-09,4.14830090063652e-08
"g1823","g1823",3.71045672321765,2.6429601579888,8.70633018746352,1.63239589801492e-09,4.19418703435867e-08
"g7903","g7903",3.87893225404394,3.94677807252085,8.70507365540161,1.63705323932558e-09,4.19926929950079e-08
"g22244","g22244",-4.74433850794787,0.831055914102539,-8.69505471542066,1.67477346751507e-09,4.28900728045157e-08
"g11279","g11279",-5.58043840759784,-0.697146713149846,-8.69218526973611,1.6862914250409e-09,4.31145929929298e-08
"g18892","g18892",3.96399797294272,2.60329631608377,8.6732351292396,1.75952923237691e-09,4.49138463502334e-08
"g18260","g18260",3.49692599825098,4.81721356813433,8.66788280465213,1.78100290815075e-09,4.53880627308076e-08
"g3391","g3391",4.56626370037946,4.49558761859712,8.6590941181888,1.8170032303757e-09,4.62303435546727e-08
"g13235","g13235",2.907568657157,1.11155158110445,8.65613252885152,1.82913343123433e-09,4.64635466251793e-08
"g1097","g1097",3.26348270715428,2.15306667453258,8.65035205171723,1.85330202694132e-09,4.70012988159406e-08
"g19037","g19037",-5.15540603683491,-2.71414722670564,-8.64700764973467,1.86786412236237e-09,4.72940781741282e-08
"g8097","g8097",-1.64881117657408,8.20877417734194,-8.63273844828175,1.92897938499709e-09,4.8762732098483e-08
"g18268","g18268",3.30116993777436,0.4091292358343,8.6271478269494,1.95365914655144e-09,4.93070850304359e-08
"g15014","g15014",-2.68231824882673,4.05963052487382,-8.62492657870088,1.96355175171674e-09,4.94770845734027e-08
"g5677","g5677",4.16365499038153,1.3697693030537,8.62337195584757,1.9705567829883e-09,4.95738947989977e-08
"g241","g241",-7.59087117232335,1.45936279232351,-8.61904197621948,1.99806462192224e-09,5.01853634926078e-08
"g21228","g21228",-4.0010609650018,1.7611526827347,-8.60680533922423,2.04624954576651e-09,5.13133906092777e-08
"g9906","g9906",-3.57703559160893,1.41924892325535,-8.59922536081354,2.08185444679968e-09,5.20657338957419e-08
"g18583","g18583",-4.17307651640974,-0.987399527136524,-8.5990158652342,2.08289511597207e-09,5.20657338957419e-08
"g11113","g11113",-5.75000944849244,-0.81549163151886,-8.59588188427189,2.09902580273072e-09,5.23854003283416e-08
"g18593","g18593",-2.35245678779213,1.20814627308815,-8.5872135256305,2.13961670747445e-09,5.3313533634733e-08
"g7269","g7269",3.00752768976272,3.02197544668537,8.57431711196836,2.20347360050342e-09,5.4817526572524e-08
"g10777","g10777",4.04304986859314,3.38237911568377,8.57156866350171,2.21737270188774e-09,5.5075883291104e-08
"g13818","g13818",3.49677093518516,1.36399196404399,8.57013770564772,2.22458975542002e-09,5.51361941586664e-08
"g17054","g17054",3.50536977118232,4.9872285498886,8.56969531895657,2.22683665555004e-09,5.51361941586664e-08
"g9870","g9870",-3.39757036771106,2.06564492959022,-8.56743413932181,2.23835439060695e-09,5.53339564100673e-08
"g18329","g18329",-5.81543718199078,0.826820640325683,-8.56430539636347,2.25589040983896e-09,5.56796384148127e-08
"g13899","g13899",-6.32846191700683,0.146839814218844,-8.5627163123394,2.26543445317307e-09,5.58272864537446e-08
"g20326","g20326",2.67223663888425,5.42391053826263,8.55788611311279,2.28767245265551e-09,5.62867980384141e-08
"g1321","g1321",2.76887210452154,2.72135917108581,8.54931225034198,2.33291150819039e-09,5.72299459148704e-08
"g13526","g13526",-1.78884710070866,6.89562935350618,-8.54923785201121,2.33330794612405e-09,5.72299459148704e-08
"g11232","g11232",-2.36493481286464,2.79347057158443,-8.54259651623698,2.36898623805695e-09,5.80142520454166e-08
"g4429","g4429",-6.74655575785829,3.39212328350138,-8.53570191259308,2.41138044831866e-09,5.89603210085779e-08
"g10472","g10472",-4.35189800062867,3.53174970530974,-8.53164070583202,2.42917525415721e-09,5.93029030504767e-08
"g4987","g4987",3.77899976530026,1.96568641861889,8.52144086134029,2.48643140340539e-09,6.06062820926481e-08
"g7956","g7956",3.13687688842264,2.27890225363824,8.5145461930315,2.52595887297328e-09,6.14741512672519e-08
"g4602","g4602",-6.94325732560851,-0.877489635867961,-8.51137398247807,2.55049348606769e-09,6.19750145847114e-08
"g18386","g18386",3.4058416459568,1.17692996539434,8.50825912472022,2.56258487134356e-09,6.21724345024268e-08
"g8022","g8022",4.2635796283864,1.51041472903921,8.50370843411467,2.5895178775222e-09,6.27270072543355e-08
"g11752","g11752",-5.33857158788671,0.312283457784213,-8.50262332054203,2.59673631016517e-09,6.27270072543355e-08
"g18572","g18572",-7.3822589574438,0.0407819295729177,-8.50389893486039,2.59744960811993e-09,6.27270072543355e-08
"g18388","g18388",3.4645180865081,1.06073308117807,8.49421563162106,2.64637004518588e-09,6.38100887972282e-08
"g7927","g7927",3.01284904108992,3.93723394944795,8.49349124528596,2.65076168109067e-09,6.38178000426022e-08
"g2687","g2687",3.17704078315038,2.23498547507575,8.48988611074746,2.67275790176653e-09,6.42486726907773e-08
"g23442","g23442",2.09649832770607,7.88253983423281,8.48801597258354,2.68423984420336e-09,6.44258668885134e-08
"g11466","g11466",-8.08175709018931,3.86960410820837,-8.48950328103233,2.69104278110893e-09,6.4490387627401e-08
"g9239","g9239",-2.05295486878913,3.2022541395869,-8.47893404847023,2.74073060950412e-09,6.55808715156612e-08
"g5125","g5125",3.90789765711306,9.27636595714946,8.47420472842138,2.7706627858033e-09,6.61960332955717e-08
"g21257","g21257",4.1819468951205,6.439974246336,8.46759096285376,2.81308138942041e-09,6.71071911969346e-08
"g5140","g5140",2.67051926446084,3.23776571359916,8.45539404293673,2.89289620009256e-09,6.89063254468854e-08
"g22085","g22085",3.00806325039512,4.00567281827545,8.4521424680653,2.91458597362957e-09,6.93176114790535e-08
"g2475","g2475",-5.4140903079572,1.36062309238096,-8.44069362181498,2.99343976862272e-09,7.10851234751878e-08
"g11559","g11559",-2.31066776925833,6.83657046636375,-8.43926628195242,3.00212419711705e-09,7.11834985497966e-08
"g12148","g12148",-4.66119439464753,-2.80410637353941,-8.43383123298905,3.04016598972745e-09,7.19164177222482e-08
"g11249","g11249",3.39173616615227,6.96650435359913,8.43349845403015,3.04221176225678e-09,7.19164177222482e-08
"g21847","g21847",-1.96085115887384,5.52623539510854,-8.43088825348429,3.06052546685266e-09,7.2154007496631e-08
"g20197","g20197",3.78540454592798,4.40741028229257,8.43075774069589,3.06146972406429e-09,7.2154007496631e-08
"g21537","g21537",2.91667858574197,2.08895028433557,8.4292877631098,3.0718143469519e-09,7.2289108498164e-08
"g21216","g21216",-3.02096774122766,3.4861334168854,-8.42514841853276,3.1012084261061e-09,7.28714237816505e-08
"g11462","g11462",-2.83309903368707,3.9825370093192,-8.42353720881107,3.11272696990744e-09,7.30325895199991e-08
"g21746","g21746",-5.83684362682706,-0.642086601861536,-8.41884030994257,3.14881922420934e-09,7.3702025003188e-08
"g20196","g20196",4.77214497045073,1.99664946997433,8.41806836682641,3.15253337150345e-09,7.3702025003188e-08
"g17075","g17075",3.79080109074606,0.893453165562667,8.41762947662339,3.15536647592287e-09,7.3702025003188e-08
"g1791","g1791",-1.76340722305777,7.35385709664716,-8.41680246491466,3.16135254589514e-09,7.37319619818669e-08
"g12470","g12470",-7.22182385148355,0.497821485913341,-8.39776054011655,3.31362206414064e-09,7.71379823309663e-08
"g6580","g6580",4.38659254067603,-0.199829533447742,8.39592904737338,3.31723346462523e-09,7.71379823309663e-08
"g19391","g19391",3.69323955414526,1.33353832399996,8.39224749317032,3.34535645370012e-09,7.76766988130991e-08
"g6709","g6709",3.89229619270755,2.98170009959695,8.37986399065914,3.44229213494555e-09,7.98092376198248e-08
"g19674","g19674",-1.76876568217175,5.95421694658168,-8.3763737215743,3.47008164348611e-09,8.0334696600233e-08
"g11278","g11278",-5.27548211064421,-0.0790693484177023,-8.37387228411289,3.49126742368557e-09,8.07059503413332e-08
"g4067","g4067",4.20191537162296,3.91139385461014,8.36929899805619,3.52731536978499e-09,8.1419166112872e-08
"g19613","g19613",-2.22955414554598,6.08935500459776,-8.36412670234327,3.56957733952215e-09,8.22553866836098e-08
"g9774","g9774",-10.0791618592356,-0.661141563426064,-8.37119400190565,3.57403932441385e-09,8.22553866836098e-08
"g17008","g17008",2.75891007904401,4.67632170733749,8.36100785518231,3.5953792161004e-09,8.2625188348888e-08
"g4657","g4657",-2.1747056421294,7.60616892294994,-8.35789867995378,3.62129102105509e-09,8.30988201654413e-08
"g22483","g22483",2.5474617539694,6.26490694331179,8.35590863773451,3.63797650997977e-09,8.33596576621535e-08
"g12799","g12799",4.8343795345372,-2.13853842142523,8.3528039850859,3.66468018944699e-09,8.38095137258462e-08
"g17552","g17552",3.12764943524435,3.78044698850437,8.35170026320642,3.67352324964449e-09,8.38095137258462e-08
"g14502","g14502",-1.65187518331271,7.39911950514258,-8.35168497461279,3.67365124287988e-09,8.38095137258462e-08
"g21200","g21200",4.72356168316099,-0.867129386679689,8.35030181441434,3.68582377749907e-09,8.39649942801496e-08
"g4068","g4068",3.37966263551617,4.21496139463929,8.34614945464038,3.72095637989479e-09,8.46423067374325e-08
"g12802","g12802",1.89239812033333,5.20064885120529,8.3417884567177,3.75865222058153e-09,8.53758786277888e-08
"g21227","g21227",-3.65082763254679,1.4284803566744,-8.33454094204262,3.82219768379214e-09,8.65901681367024e-08
"g437","g437",-2.68341536510331,5.18891654986983,-8.33442975408657,3.82316061702278e-09,8.65901681367024e-08
"g13900","g13900",-6.87402845889881,1.15520936466877,-8.33056131655758,3.86670966789009e-09,8.74501307717769e-08
"g23340","g23340",-4.19588230501796,3.85539388111438,-8.32634932059218,3.89542576948395e-09,8.79726341284177e-08
"g5675","g5675",4.20311083892735,0.511929522710016,8.31409264970321,4.00753520085755e-09,9.03742434576121e-08
"g6143","g6143",-7.52880062270556,2.04142857221093,-8.31271639122245,4.03704736510722e-09,9.09089703352378e-08
"g18747","g18747",3.645377314395,-0.689462245095231,8.30791723582143,4.06515705124485e-09,9.14106262039605e-08
"g8391","g8391",2.31648322086285,4.03081150775715,8.30592188556707,4.08397020789303e-09,9.17020989517299e-08
"g15943","g15943",-1.65646790055261,6.20961448577353,-8.30512327776585,4.09153347300442e-09,9.17404923067213e-08
"g4838","g4838",4.41262484035874,-2.70953110343721,8.3019471193801,4.1219859432454e-09,9.22912652692645e-08
"g2883","g2883",2.50956017717426,5.81174645792616,8.29528348619142,4.1859084685566e-09,9.35887923362162e-08
"g19880","g19880",-5.7672572063564,0.832130341524776,-8.2918769477908,4.22198238084395e-09,9.42608687392695e-08
"g15352","g15352",3.50334509774532,7.91821675768604,8.28987496017673,4.23874228979426e-09,9.45004379913874e-08
"g11429","g11429",2.56242409484285,3.82385917563065,8.28835502677303,4.25369620639917e-09,9.45659901834627e-08
"g10790","g10790",3.38633179321816,0.228733751214711,8.28835035593941,4.25374995720929e-09,9.45659901834627e-08
"g10622","g10622",-2.46389449652887,4.29941879296086,-8.28690492037416,4.26802572217952e-09,9.47489619599429e-08
"g13974","g13974",-8.89520629916752,0.902391308363904,-8.28883047829486,4.29257100256258e-09,9.51590740073031e-08
"g7812","g7812",3.1693931995944,1.3553157197466,8.28350211352944,4.30184852728292e-09,9.51878045183048e-08
"g12279","g12279",4.5073457534794,-0.00144514244803386,8.2831151713414,4.30601374360225e-09,9.51878045183048e-08
"g12435","g12435",-1.67251920732047,6.19714914104261,-8.2753324750405,4.38416847500171e-09,9.67789753643687e-08
"g20147","g20147",2.54029708815692,4.70890615507155,8.27378479951088,4.39994487099924e-09,9.69906272337145e-08
"g20054","g20054",5.02423581224214,-0.551088699816585,8.26719480336739,4.46871448877865e-09,9.83682053126794e-08
"g7925","g7925",2.35326774720047,0.893607926506868,8.26264573055066,4.51522129709068e-09,9.92525433230045e-08
"g8178","g8178",-6.44803555340907,1.3318668865015,-8.26232726604764,4.52571372313986e-09,9.93438531971583e-08
"g21867","g21867",-2.272893781363,6.68999675126193,-8.25782611200703,4.5660534978783e-09,1.00089169891254e-07
"g19644","g19644",-2.52672660173999,2.41071355175271,-8.2531277605454,4.61617119593517e-09,1.01046440159067e-07
"g6016","g6016",4.99365542667749,5.4296160101588,8.25041475328708,4.64629679433001e-09,1.01564030205766e-07
"g1184","g1184",5.99798513063118,-2.38137546939247,8.24427315884488,4.71660010064604e-09,1.02957205261038e-07
"g1441","g1441",-7.42670133226821,3.3544392946143,-8.24177078244518,4.75836728687338e-09,1.03724465211636e-07
"g18733","g18733",2.45515137747128,4.79586000345872,8.23681939217685,4.79454981068297e-09,1.04368026642825e-07
"g8452","g8452",-6.64976317150415,1.39478999650368,-8.2247137679421,4.94126653037293e-09,1.07412580208786e-07
"g1980","g1980",2.75290164201507,3.16980103212199,8.21129951955208,5.08797475019956e-09,1.10448515595399e-07
"g5909","g5909",3.90690870936187,-0.116554869921798,8.20796117111904,5.12776765304649e-09,1.11158371267217e-07
"g18762","g18762",3.15405737091163,0.0893486911257892,8.20432134404231,5.17137083121209e-09,1.11948750051916e-07
"g18195","g18195",-1.99228023198206,5.61098059823531,-8.20319395567039,5.18497141945444e-09,1.1208835456153e-07
"g22798","g22798",-1.65541412679443,5.77290204057015,-8.19722804273039,5.25757235104204e-09,1.13501282999837e-07
"g15108","g15108",3.06356889246536,5.03435128248316,8.19245028439408,5.31646666735049e-09,1.14614830917998e-07
"g12813","g12813",-6.29404460019725,1.24856441656406,-8.18912168481235,5.36522216052018e-09,1.15368871748738e-07
"g19390","g19390",2.90707651980518,0.52901223306416,8.18846028299773,5.36616522075097e-09,1.15368871748738e-07
"g15674","g15674",-5.57873935938452,-0.170752902903048,-8.18541215148202,5.40739009574478e-09,1.16095924617271e-07
"g22889","g22889",4.11435785161555,0.163708555108722,8.17976170851681,5.47631654762719e-09,1.17414923735925e-07
"g22934","g22934",2.7064926000285,1.59751342198158,8.17754411516749,5.50458365820505e-09,1.17859753654437e-07
"g6581","g6581",3.16843129531119,0.693894926734073,8.17528821763842,5.53364539052601e-09,1.18320360444358e-07
"g2885","g2885",2.32671264338765,5.77611885903764,8.17403197492421,5.54989143511123e-09,1.18459436153317e-07
"g14941","g14941",4.4917212721822,5.12348916302074,8.17364796872536,5.55526609919531e-09,1.18459436153317e-07
"g15673","g15673",-6.02529018650526,0.470279257010466,-8.17131990641768,5.59072535256779e-09,1.19053584851624e-07
"g12755","g12755",-6.07253407536464,-0.510269563372082,-8.17042055315502,5.60281437998156e-09,1.19149131312688e-07
"g1822","g1822",3.07830928511229,4.05633891500879,8.16695468450055,5.64235751592877e-09,1.19827465240043e-07
"g4988","g4988",3.18508325063624,2.87087436841801,8.16633710654633,5.65050238573888e-09,1.1983805668699e-07
"g8023","g8023",3.39335991875751,0.322862711387275,8.16253674551156,5.70088482656101e-09,1.20743199846879e-07
"g21207","g21207",4.24743953851235,6.29352076039601,8.15798577055053,5.76202818444337e-09,1.21873505714954e-07
"g17033","g17033",2.85667798869964,1.12808604431769,8.147221429052,5.908591236649e-09,1.2480505451752e-07
"g7816","g7816",3.14817855577564,1.68029818410765,8.14661067413677,5.91703663823516e-09,1.24815229113135e-07
"g2822","g2822",-9.80161249138392,1.97709141621785,-8.15066781506856,5.95803427946534e-09,1.25358856783225e-07
"g18774","g18774",2.87662906937157,3.60385996828419,8.14308388944356,5.96602647844466e-09,1.25358856783225e-07
"g5378","g5378",-2.40278753129269,-0.151655786372864,-8.14302816183812,5.966803238709e-09,1.25358856783225e-07
"g12358","g12358",-2.77348546548366,3.81398689540786,-8.14179549539384,5.98402741867114e-09,1.25552425345158e-07
"g17055","g17055",3.05655122316855,5.56625017829743,8.1387159670562,6.02728186584752e-09,1.26290893961802e-07
"g6234","g6234",-3.83317428020308,2.45162155155166,-8.12940167289478,6.16012944819215e-09,1.28902147986002e-07
"g762","g762",-1.97586494044474,3.07307528711779,-8.12304184441339,6.25244016465767e-09,1.30659326267573e-07
"g19033","g19033",-6.45351728121604,0.4629524432001,-8.10545847221556,6.52623570542154e-09,1.3619932384963e-07
"g4997","g4997",3.02976042320318,2.97875670055656,8.10398006559593,6.5379174331344e-09,1.36261675438185e-07
"g14837","g14837",4.57982810151097,1.43787654857602,8.09742318976888,6.63977353385684e-09,1.38105069897965e-07
"g6127","g6127",-4.32510991953989,1.6947813924986,-8.09713471723082,6.64398792209953e-09,1.38105069897965e-07
