	A	Coef	t	P.value	F	F.p.value	Results	genes
g2385	4.8450010619394	-0.389210621731718	0	0.999999299296243	15.6384123049682	0.00052036729694976	0	g2385
g2386	1.43500513391279	3.54901599093737	6.12204427856478	8.69563302651502e-07	72.6547018868666	4.94636261006505e-09	1	g2386
g2389	4.32050361743856	1.88562517948682	6.4462324214087	3.78780514203811e-07	188.37477506005	1.77263919374849e-13	1	g2389
g239	0.443827321665504	-11.2519102529068	-8.89015691057353	1.10609294747094e-09	95.2054434710156	3.2517793966105e-10	-1	g239
g2390	4.84803923150962	0.865111460840373	0	0.838467257528431	41.7247000497189	7.32460285073293e-07	0	g2390
g2392	6.26279810239814	1.31617781054007	2.32791580736279	0.0139497088081065	93.907632712226	3.74862356181775e-10	0	g2392
g2395	3.2305388806479	-1.70812709452554	-1.84925056620306	0.0378658278155966	19.8980015461467	0.000137367445913519	0	g2395
g2398	3.09334309730956	0.34242980296845	0	0.999905479334056	5.10764032227377	0.0323552572011893	0	g2398
g24	4.12690130557698	0.384441973543103	0	0.999999999816986	36.7134689300012	2.04568064572208e-06	0	g24
g240	1.76608125067914	-6.58923525057318	-6.58270126759992	2.68807298741372e-07	60.2245468143773	2.94758870071757e-08	-1	g240
g2402	-0.457446187763247	-1.68442699606101	-1.85930381417068	0.0371231902338998	20.9387544693537	0.000101266926987541	0	g2402
g2406	1.64408499944012	-3.41962470845687	-14.5787856965387	2.17500500841153e-14	424.525297870217	1.02502466773091e-17	-1	g2406
g2407	6.29752368035058	1.51391362544081	2.37011934450475	0.0127098519063513	48.748623889419	1.96647666133568e-07	0	g2407
g2408	7.26835921787158	1.31156220079284	1.38755932624038	0.0884786714874316	34.1186139133351	3.60191267600587e-06	0	g2408
g2409	1.85367575537162	1.80795084014359	4.19950807638694	0.000136866450573688	88.3080312656904	7.05156591571706e-10	1	g2409
g241	1.45936279232351	-7.59087117232335	-8.61904197621948	1.99806462192224e-09	98.5406874556138	2.27217297393423e-10	-1	g241
g2410	2.20154382901954	1.03718657769636	0.181231527783677	0.428790076968063	25.5510560892004	2.84642122958594e-05	0	g2410
g2411	2.0554132487094	1.27485350573408	1.37043972657036	0.091087312086456	40.4052578670535	9.52442730490069e-07	0	g2411
g2412	2.81741868280805	1.29623734077949	1.59953123710932	0.0608450086291293	48.9863303122556	1.88511541356188e-07	0	g2412
g2413	2.3382587401381	1.33680671027316	2.03723230692829	0.0259213024356819	65.3817999217161	1.36420090743154e-08	0	g2413
g2414	3.43911350393145	1.05726886212445	0.274422248159915	0.392955846918621	25.6668404630108	2.76151612484523e-05	0	g2414
g2416	2.4741122618177	1.02968285977261	0.138979275099597	0.4452644846182	23.2431813337338	5.28680679518814e-05	0	g2416
g2417	1.51876885892558	1.32129504230981	1.31128416240677	0.100567290932077	29.0793834376162	1.16654546430307e-05	0	g2417
g2418	-0.723254500822279	0.86461083382474	0	0.654695865061753	6.60539682050972	0.01619439451258	0	g2418
g2419	2.26493942572905	1.07494290395038	0.358083594935892	0.361574410346006	26.3802319084868	2.29507865064014e-05	0	g2419
g242	0.702192686152496	-0.917784017065787	0	0.755459942347433	61.3497934555867	2.48175357921464e-08	0	g242
g2420	3.57871299483221	1.41050831351423	2.00611546101473	0.0276336096698175	47.5137421972829	2.45467232968624e-07	0	g2420
g2421	4.05143804101528	1.8217366851036	3.87191089904011	0.000322717501768108	73.6811788783004	4.31291761884374e-09	1	g2421
g2422	5.62182927730719	-1.03525121579481	-0.204855745779486	0.419633760803034	36.1942512770248	2.28636737575928e-06	0	g2422
g2425	2.88460278852133	-0.410149791251837	0	0.999999220378724	18.3731426153059	0.000217722268899996	0	g2425
g2428	6.33292549622302	-0.486586585563469	0	0.999668504017606	13.3942687794856	0.00111754629243214	0	g2428
g243	-0.3973828821464	-0.672306385446444	0	0.860605157155024	5.14839974069223	0.0317297610611001	0	g243
g2434	5.34967142562699	-0.0504305189860625	0	1	1.40411050131079	0.246670704378746	0	g2434
g2435	4.65160232684783	1.76548611069808	3.93838072006813	0.000271395089043911	82.5067297729573	1.40381137599252e-09	1	g2435
g2436	3.12768630307483	0.836925787063291	0	0.824533011347943	23.7568471907536	4.59411110869728e-05	0	g2436
g2437	5.62298886077508	1.40009234638366	2.275611134203	0.0156389296134027	63.4145589116947	1.82048103931536e-08	0	g2437
g2438	3.49769228172911	1.6514014518464	3.51746377423612	0.000804696672958424	79.5183109414905	2.03105471133889e-09	1	g2438
g2439	-0.719769646080955	-3.55454907183042	-5.86376947497571	1.69786948217245e-06	66.5724140559178	1.14911794698263e-08	-1	g2439
g2440	1.78129839733463	2.26796984816319	3.65887028241838	0.000560138101795354	42.8302614849582	5.90154771689223e-07	1	g2440
g2441	2.27396989957632	0.608358948145745	0	0.990313165346458	14.977453352662	0.000648531356629013	0	g2441
g2442	5.35771146115659	-0.304741599846496	0	0.999999999999999	51.280598819228	1.26247191289706e-07	0	g2442
g2443	5.05967678467396	-0.807815286575051	0	0.994011363216344	128.827982990157	1.28643674977298e-11	0	g2443
g2444	5.3312148031505	-0.529787948020568	0	0.999999999834682	120.665056167498	2.62707787528334e-11	0	g2444
g2445	6.05167438637911	0.290465145824403	0	0.999999999999999	44.9967151929779	3.90420355288904e-07	0	g2445
g2446	2.91529894848137	-1.09645044950538	-0.929949567021303	0.18044216686542	111.760490966302	6.00091974135027e-11	0	g2446
g2447	0.0140562211789654	0.672463398727336	0	0.93638054737535	10.4570787260891	0.00329213472812164	0	g2447
g2454	0.770334422325499	0.92063819294936	0	0.647945312409578	19.8387895642663	0.000139802509520795	0	g2454
g2455	0.285028128866841	2.5891503630368	5.1717673968902	1.0444496921351e-05	71.0006835968306	6.1875637483254e-09	1	g2455
g2456	7.0844253846864	-0.0801342621193886	0	0.999999999999999	2.19240269784278	0.1506155793434	0	g2456
g2460	-0.425337950937107	-7.35087727536977	-12.2035441154366	1.29060686529049e-12	199.518354438818	9.10176561028814e-14	-1	g2460
g2461	3.52507312374931	-0.723618808744479	0	0.995800330230403	55.6933947678441	6.0353523219525e-08	0	g2461
g2463	8.37470829052288	0.580218531552394	0	0.999999983096843	113.363442979375	5.15162503364535e-11	0	g2463
g2464	6.00355227430238	0.186385622002044	0	1	16.2470418382018	0.00042633721478143	0	g2464
g2465	8.53258705497441	0.564301035031686	0	0.999999997622373	122.367599294353	2.25625091609004e-11	0	g2465
g2467	-0.129173152432261	0.340506374932109	0	0.99595181933064	2.18897508233495	0.150922605076545	0	g2467
g2468	7.18241173063107	-1.23684389493731	-4.28359669223785	0.000109666239363807	500.406035886978	1.32883884905499e-18	-1	g2468
g2469	3.7441430868655	-0.111384758608647	0	0.999999999997447	2.19961688411397	0.149971800312969	0	g2469
g247	10.7161566930003	0.87714872706306	0	0.974144703998082	211.833607800745	4.52324764486426e-14	0	g247
g2470	4.35320416845018	-0.345042459079699	0	0.99999999998547	33.1785399165547	4.44910831032809e-06	0	g2470
g2471	2.81638033883096	-1.24663713838629	-1.09732271880336	0.141240232572583	30.7632289428602	7.78253879859427e-06	0	g2471
g2472	7.03671138697693	0.0572330881688723	0	1	2.7361937763983	0.110027566646975	0	g2472
g2473	0.232220162768364	0.0677102132390339	0	0.999994127973421	0.150200750275854	0.701473287189411	0	g2473
g2474	6.732892035426	-0.277494321429012	0	0.999999999982293	17.3149703143634	0.000302816961573025	0	g2474
g2475	1.36062309238096	-5.4140903079572	-8.44069362181498	2.99343976862272e-09	107.182735336582	9.37248337410207e-11	-1	g2475
g2476	6.38023255387411	2.02692367268263	5.8969843714844	1.55733761323189e-06	135.474766973501	7.39307276483706e-12	1	g2476
g2477	2.54469954078743	0.194974829591759	0	0.999999969687949	3.26520094587055	0.0822589379182556	0	g2477
g2478	8.0356923929854	-1.10993438075478	-1.21362359703432	0.117857893786381	150.139706790326	2.35254261638471e-12	0	g2478
g2479	0.758995888451747	-1.05280718117154	-0.0903935369830103	0.465142891498307	3.24777897610707	0.083034336342287	0	g2479
g2480	1.14993835673483	2.32767745803859	4.33257035442204	9.63714125955485e-05	57.6967945336598	4.37498982872502e-08	1	g2480
g2481	5.55033371940991	-1.59225213354655	-4.336096247807	9.54784313924981e-05	135.896489590049	7.1433162897228e-12	-1	g2481
g2482	4.46700192139766	0.135380161625313	0	0.999421177200167	0.322309783000538	0.575054606331918	0	g2482
g2483	-0.348842709337897	-0.340280015066088	0	0.848704193974728	0.0668865277496642	0.797945496266186	0	g2483
g2484	6.14917645019176	-1.22314506313248	-3.2177623637448	0.00171289028124377	311.092329515224	4.62161049232444e-16	-1	g2484
g2485	0.223004000132021	1.4274166337737	1.89550559523864	0.0345524160120657	40.0727188034392	1.0184805862373e-06	0	g2485
g2486	0.48467279168926	-1.36607626688479	-0.637086489725509	0.264967129687311	5.65201798804171	0.0250130413273243	0	g2486
g2488	1.25034784252261	-0.603503991933013	0	0.976420308611345	10.0509655469767	0.00385400362312497	0	g2488
g2490	-0.119803400418379	-0.675343449411875	0	0.918908757113638	8.95165966376431	0.00597134180014152	0	g2490
g2492	7.49767474011025	0.212434770804626	0	1	34.9156230035441	3.0193627522601e-06	0	g2492
g2493	5.93499733216985	0.100693310564163	0	1	4.43637565429116	0.0449074415464217	0	g2493
g2494	6.61154405794713	1.10318941871406	1.5343709975334	0.068461625905809	269.085691597761	2.65545822074886e-15	0	g2494
g2495	5.93362198215897	-0.0837748249460732	0	0.999999999999908	1.56759503085801	0.221615500603663	0	g2495
g2496	4.42311390414248	-0.479890850291048	0	0.999999970628003	47.5549178467089	2.43644004158756e-07	0	g2496
g2497	5.98049331131307	-0.216146399546244	0	0.999934020267249	1.52288171164748	0.228135913616122	0	g2497
g2498	-0.52085783956988	0.854772293239107	0	0.613941794210027	2.94074557956822	0.0981738182264311	0	g2498
g2499	-1.17127408122684	2.01415664376236	2.0472289018607	0.0253924417706229	16.5313840171021	0.00038885790401524	0	g2499
g25	2.48425736138209	-0.326268177553347	0	0.999838300035509	4.01195428409657	0.0556224027010384	0	g25
g2500	-1.092202899375	1.226801025227	0.435302145211538	0.333566031161459	5.54421225532026	0.0263062572614269	0	g2500
g2501	7.12309710083585	2.15426760885308	6.73311622249421	1.83233564259666e-07	157.913226750562	1.33222909225414e-12	1	g2501
g2502	6.36286487778642	0.0552112375415552	0	1	1.24864992369333	0.27394979023281	0	g2502
g2505	2.79376076262027	0.486077552940432	0	0.999903257996317	16.7809170544	0.000358892827403158	0	g2505
g2508	1.28444656888423	0.442370038754765	0	0.999966000133835	14.0571679777277	0.000887183290511781	0	g2508
g2509	-1.69974668311955	0.628047847883649	0	0.869455638301192	3.76102687636032	0.0632962627262107	0	g2509
g2510	4.83202375129306	0.677477010566569	0	0.999999943659377	229.194432003954	1.79123476749532e-14	0	g2510
g2511	5.28036658510577	-3.05196217586307	-8.97075877701144	9.01300067853964e-10	178.023751649162	3.39939269689782e-13	-1	g2511
g2512	7.64246327466708	-0.290318979973793	0	1	61.7286203561743	2.3432980850727e-08	0	g2512
g2513	5.01375639021624	-0.145394874583824	0	1	9.50243240857532	0.00478491549839257	0	g2513
g2514	4.15334857381062	-0.137763470709861	0	0.999999999999993	5.96049313886853	0.0216847548547403	0	g2514
g2515	5.97587751397093	0.400155847870727	0	0.999999999999956	88.9734938390265	6.53086637637531e-10	0	g2515
g2516	-1.07723237219574	-0.0177653583781077	0	0.999960570196961	0.00592431108434543	0.939232369817385	0	g2516
g2517	6.32763017256698	0.587370050951181	0	0.972576320132993	8.18509631994458	0.00818927149218239	0	g2517
g2518	5.10660503456905	-0.295391314170406	0	0.999999999999999	49.5904411604444	1.69421113338168e-07	0	g2518
g2519	5.84820375102939	0.499272228726322	0	0.999999999999996	243.879159532215	8.58533512977759e-15	0	g2519
g252	4.84233875792439	1.30288609921477	2.31155597855524	0.0144592964812801	98.8696614695053	2.1943937831154e-10	0	g252
g2520	9.93895857846854	1.10925775058043	1.31851547610472	0.0993690628490306	179.197067095308	3.15233029543906e-13	0	g2520
g2521	2.6617074363936	-0.163363209769629	0	0.999993863019003	1.10004034549222	0.303833465706655	0	g2521
g2523	1.28873241006781	-1.25941983135153	-1.63692281068678	0.0568000482396033	63.1525819723751	1.89271208123048e-08	0	g2523
g2533	3.83843143368654	-1.26744308967508	-2.5306732598249	0.00886076830539217	143.835579159472	3.80192218572082e-12	-1	g2533
g2534	4.40126551042169	-1.43204054962492	-2.69301068587357	0.00609158265365628	79.6778790083196	1.99085988553296e-09	-1	g2534
g2536	2.7924725137289	-0.800904988008297	0	0.904965075265791	29.2851263304446	1.10949138350721e-05	0	g2536
g2537	2.17935212482914	-2.01530037893532	-4.79287972016746	2.84888022923611e-05	90.5072849612923	5.48178352209714e-10	-1	g2537
g2539	0.978934450188411	-0.514560532926182	0	0.99904797140371	13.3840525031805	0.00112156821880855	0	g2539
g2540	0.825324279817603	-6.54210023451666	-9.77467465709294	1.56886091648863e-10	133.134391499898	8.9613316401122e-12	-1	g2540
g2541	3.44048587126063	-0.127802939619572	0	0.999999996352865	1.4979369168547	0.231878447602275	0	g2541
g2542	5.69385542635756	0.295195848495459	0	0.999999990303528	11.0496905291625	0.00262582832199957	0	g2542
g2544	4.45216757831581	0.196161071003632	0	0.999999999247692	4.87945664543128	0.0361201525406425	0	g2544
g2545	5.34718077412377	0.375823532644411	0	0.999999999999598	59.8592269461471	3.11842340573927e-08	0	g2545
g2546	4.75325420576082	0.391502789380083	0	0.99999999999107	51.7532475626372	1.16414996389132e-07	0	g2546
g2547	2.8071717928202	0.603859634713822	0	0.999942443111759	47.6309995231365	2.40313417613686e-07	0	g2547
g2548	6.48204022501062	-0.475111791074212	0	0.999999999999853	147.754330742349	2.81527750875683e-12	0	g2548
g2549	6.44856718245028	-2.44887874934327	-11.9861432759372	1.92589614684983e-12	410.420844031659	1.55620527011299e-17	-1	g2549
g2550	5.2567892298564	-0.180495458234762	0	0.99999999865908	3.7508460334207	0.0636319361916218	0	g2550
g2551	4.70307329524116	0.516990276428255	0	0.999999999918278	116.498659784927	3.8416027121054e-11	0	g2551
g2552	6.28758471728904	0.0119199976478805	0	1	0.173375477794726	0.68051951278217	0	g2552
g2553	2.7840353441936	-3.42147946824882	-6.28169589922234	5.76759325984364e-07	78.7807499263943	2.2285399728193e-09	-1	g2553
g2554	6.35404777982838	-0.843153341900992	0	0.960427974762045	96.435141705098	2.84593094765933e-10	0	g2554
g2555	6.43197971376854	1.37491608618677	3.06227703996323	0.0025147313848076	126.116872730392	1.6237173113065e-11	1	g2555
g2556	8.26811044752227	0.521787047758306	0	0.999999998587525	91.5756431987138	4.85898803718255e-10	0	g2556
g2557	4.4249416071953	-0.179790957155282	0	0.999999999999887	8.86191102383804	0.00619341372722224	0	g2557
g2558	-1.78112655350242	-2.14436448896251	-2.36590068650498	0.0128294225615759	19.6544768482552	0.000147685405582661	0	g2558
g2559	2.98357232484712	-1.15293194128866	-1.18316844434692	0.123682158036739	79.5617077080122	2.02003738730838e-09	0	g2559
g2560	4.73910573028945	0.274431973144739	0	0.999999999999952	28.4085687694707	1.37563945577351e-05	0	g2560
g2562	0.642489370338929	0.401145006023487	0	0.999220122660781	5.59043094786022	0.0257429873647224	0	g2562
g257	-0.93051165076203	1.09894069599558	0.240182512378307	0.406041552142259	7.1167442238636	0.0129235205506067	0	g257
g2578	2.35718152019213	1.75837772799369	3.10038062494347	0.00229017997358223	51.6753273624441	1.17977440452831e-07	1	g2578
g2579	0.647999453907361	1.73533446883687	3.30928600226281	0.00136269266150503	60.9909141936221	2.62107056599164e-08	1	g2579
g258	3.17312010175929	0.423996073532957	0	0.998893187125485	6.23383073295986	0.0191407354326902	0	g258
g259	2.76571068165695	0.182795638984961	0	0.999938931653152	1.01463144952014	0.323005829911932	0	g259
g2594	1.77934395282825	0.531316843515887	0	0.99997683895445	30.4917146147063	8.30028723201693e-06	0	g2594
g2598	6.05584813626143	0.403510184880048	0	0.99999999999998	98.0786063242447	2.3864756195639e-10	0	g2598
g2599	1.65391135191339	-2.14759303352133	-4.05535958330732	0.000199865576582164	57.5952813013804	4.44605262419173e-08	-1	g2599
g260	5.126979293163	0.226942796614718	0	1	40.8370847321876	8.73485850496597e-07	0	g260
g2602	1.95318668484651	-1.88202855648791	-3.32752682841522	0.00130168207421891	50.4115739152944	1.46738301252077e-07	-1	g2602
g2603	3.86137773643683	-8.76873334447844	-10.017578882825	9.45220626406134e-11	127.849442630857	1.39855633886226e-11	-1	g2603
g2604	5.82758451500288	0.222585256536102	0	0.999999999999991	18.8284427660926	0.000189410682662246	0	g2604
g2605	6.69016698917242	-1.61542154139199	-5.94550081449877	1.37297170918588e-06	243.558470592659	8.72055546648421e-15	-1	g2605
g2606	2.78666968301042	-2.56971317133341	-3.43690055460924	0.000987651054056733	31.6564804513702	6.31065119654665e-06	-1	g2606
g2608	2.81203535890339	1.70482386518688	3.17305394160117	0.00191402060522685	58.9050787936195	3.61697117511199e-08	1	g2608
g2609	6.3801211783154	-0.766505058799277	0	0.999656525089556	159.562822263817	1.18447043822521e-12	0	g2609
g261	-0.174473508107597	-0.138534208491802	0	0.999979388694595	0.623144329322485	0.436965016035531	0	g261
g2610	5.3603968920169	0.284967418065112	0	0.999999990526712	10.0295671836677	0.00388637094888061	0	g2610
g2611	3.49614627237239	0.249843777269421	0	0.999999999992005	14.0092728542882	0.000901971374433515	0	g2611
g2612	4.99798410452017	0.0635037269671157	0	0.999999999998688	0.680217657997855	0.416955489038838	0	g2612
g2613	6.19418610508897	-1.17393021364868	-2.22754661539437	0.0173526733933914	226.04145913844	2.10927327160984e-14	0	g2613
g2614	4.47731265826216	-0.752473747809703	0	0.999904651962102	173.796760814521	4.47762643514176e-13	0	g2614
