"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g22729","g22729",-2.75384236493216,2.49768595183994,-4.17782482395553,0.000161600446448062,0.00137720307747941
"g9111","g9111",5.62498663798472,-3.29142511371499,4.18056365052042,0.000162068262254894,0.00138056240300636
"g19558","g19558",-4.27972667634169,-4.20859490881112,-4.17620770088396,0.000162532880649691,0.00138389145290693
"g14669","g14669",-2.47232306745473,2.12902215152108,-4.175283117228,0.000162654290746884,0.00138429654889393
"g1894","g1894",-2.19798644637379,0.661599780186883,-4.16855622168372,0.000165480094109918,0.001407105053674
"g1949","g1949",-2.18904955937327,8.04905670349545,-4.16854610150951,0.00016548438014567,0.001407105053674
"g12941","g12941",4.90108539093131,-2.28458683346118,4.16827567288277,0.0001663282686374,0.00141363948716347
"g14713","g14713",-2.74796445424721,3.63511394933134,-4.16594646915098,0.000166591269637355,0.0014152332190443
"g4267","g4267",-2.76132487519351,1.36574693383583,-4.16573782463467,0.000166680427424004,0.00141534933594776
"g12049","g12049",-5.07660251533156,-2.13386174380352,-4.16617422646411,0.000167414537551598,0.0014209394135604
"g3159","g3159",3.75324070380717,3.85087795112629,4.1632633527227,0.000167824884139243,0.00142377771616591
"g19516","g19516",-1.67921558998684,4.98695365655001,-4.15865996921937,0.000169726369004734,0.0014392581150926
"g774","g774",-3.91727447122443,-2.45324762015858,-4.15733699417209,0.000170435420206134,0.00144461740209982
"g10233","g10233",4.90848226300573,-2.49110968939105,4.15860086474761,0.000170515637660357,0.00144464423429464
"g12676","g12676",-2.84365246783739,0.0664264574330604,-4.15319058034276,0.000172122508544674,0.0014575993282313
"g8172","g8172",-2.60797690259055,1.09528735625698,-4.15020080933141,0.000173442377163102,0.00146811337671829
"g22384","g22384",-5.83608646251072,4.52057785896108,-4.15456684915647,0.000173649096470018,0.00146919986900558
"g22331","g22331",1.60227412168839,9.02765431267789,4.14835223321601,0.000174264155046597,0.00147373867522266
"g9617","g9617",-3.90368203791709,2.0382094244908,-4.1474041039857,0.00017482189481405,0.00147778886648721
"g21279","g21279",1.73702107406542,5.48890179513572,4.14271171280462,0.000176798009457798,0.00149381968423806
"g13094","g13094",1.75221536211476,1.84706767293362,4.14217521247641,0.000177040912356412,0.00149519822782449
"g22663","g22663",-3.87712792627209,1.74353793092711,-4.14126069026605,0.000177585079182687,0.00149911870760747
"g12353","g12353",-3.0556049903406,-2.63240165166321,-4.13775210540136,0.000179065435815173,0.00151093512875728
"g10003","g10003",8.16364793545842,-2.31971425892948,4.15679414593509,0.000179230479123679,0.00151164743728738
"g11856","g11856",2.14664052296981,2.2590344299912,4.13589276093747,0.00017991007780054,0.00151669696433558
"g905","g905",-2.72353022769776,3.95910400654838,-4.13439276954694,0.000180603632549321,0.0015218595535583
"g9782","g9782",-3.21897409621868,3.275860741616,-4.13261894984778,0.000181441902270583,0.00152768833779594
"g21734","g21734",-4.53259673191921,2.01024456053057,-4.13358418088413,0.000181458313951227,0.00152768833779594
"g535","g535",-3.80611520107987,0.349499974238236,-4.13230189444918,0.000181683490600748,0.00152889756071518
"g775","g775",-2.77893276501841,0.0477768673688147,-4.13148124566538,0.000181954707163474,0.00153049295855001
"g14653","g14653",2.0699053111601,2.4671154532177,4.12991716841645,0.000182681838954463,0.00153592008903912
"g15928","g15928",-1.60636596083765,5.54832433648629,-4.12922942490156,0.000183003545851682,0.00153793522239946
"g13841","g13841",-2.77991041027535,-0.42969516916555,-4.12785247136915,0.000183651833537366,0.00154269185797136
"g6259","g6259",-2.00967064981556,1.97939995497457,-4.12757731637289,0.000183778669242768,0.00154306595147006
"g21792","g21792",-3.28764471315841,-1.82619784843665,-4.12704144280917,0.000184055205595801,0.00154469608313146
"g7773","g7773",-3.02039109516583,0.332528999546313,-4.12635509213524,0.000184362551978784,0.00154595101345921
"g10175","g10175",-1.95985651363354,2.10295576738168,-4.1263223302128,0.000184369644572766,0.00154595101345921
"g21794","g21794",-2.56724683109249,1.57481449166483,-4.12509428287517,0.000184950427095548,0.00155012765204042
"g16189","g16189",-3.88503826070853,0.995244330336436,-4.12472539047619,0.000185265250409318,0.00155207246645411
"g8483","g8483",-1.89740693476662,3.70024986342463,-4.12288277721924,0.000185999012875063,0.00155693464809721
"g11603","g11603",3.07176032922669,4.74764843453369,4.12286571983683,0.000186017766499921,0.00155693464809721
"g15953","g15953",-3.16124382497389,-1.87377177026646,-4.12271398198424,0.000186094754194135,0.00155693464809721
"g13909","g13909",-2.27801548750882,6.45809689554095,-4.12064864497147,0.000187065056567192,0.0015643544806326
"g13706","g13706",3.36687978859799,-2.86841342814517,4.12005172370036,0.000187384014157255,0.00156599887355987
"g8986","g8986",1.44904659901744,7.3730610045971,4.11988916985881,0.000187428741387185,0.00156599887355987
"g21825","g21825",-1.62812878109221,3.68733911152237,-4.11851930331276,0.000188086608755047,0.0015703008912659
"g23462","g23462",-2.39229432083353,0.92035528848474,-4.11846868646811,0.00018811114202268,0.0015703008912659
"g19582","g19582",1.37025925505774,5.26791592511077,4.11537680266777,0.000189604428129728,0.00158206204851102
"g13777","g13777",-3.79426238214511,4.87277590320354,-4.11537603934541,0.000189722162144229,0.001582340221549
"g6614","g6614",-2.04309904207674,3.07227361691596,-4.11194446458406,0.000191276114133383,0.00159459131342232
"g4797","g4797",-2.70199751459215,3.07630526365075,-4.11138070019254,0.000191553783549398,0.0015961963945634
"g16573","g16573",5.58688896547321,-3.95448070559687,4.11184384499432,0.000193296033749728,0.00160999881686968
"g18748","g18748",-3.39428290532179,-2.29172980157401,-4.10678902102538,0.000193852970831161,0.00161392067056547
"g16231","g16231",-1.87551722397909,4.20582477643437,-4.10512742633695,0.000194639698599422,0.00161975131337797
"g19876","g19876",-2.10705818984798,5.18971182016053,-4.09781343925152,0.000198313679826256,0.00164931101069222
"g8491","g8491",1.39576990149117,5.58914641094471,4.09770684650616,0.000198367717164166,0.00164931101069222
"g18981","g18981",5.31147893509378,-2.31081193369336,4.09971054576549,0.000198901853214929,0.00165199176445762
"g10545","g10545",-3.26145081346588,-1.59454900288184,-4.09667822527691,0.000198915337709628,0.00165199176445762
"g22922","g22922",-2.21753271844426,-0.784971957991513,-4.09655159231226,0.000198954472459614,0.00165199176445762
"g18580","g18580",-6.54656283844772,-1.89370324926931,-4.10509107338292,0.000199059205985062,0.00165212972687646
"g2914","g2914",-1.98852483290767,2.31902357848745,-4.08894805348936,0.000202859145198598,0.00168292305899492
"g11325","g11325",3.69536092527976,5.57366459094915,4.08891962403023,0.00020297522538089,0.00168314130944994
"g14295","g14295",2.11274944784352,9.19653059834624,4.08621357358189,0.000204281893914294,0.00169322777586167
"g7911","g7911",2.96673210663254,2.60219262711544,4.08456058810072,0.000205154581823733,0.0016997097899307
"g7620","g7620",5.10433226401974,1.30072426630839,4.08649841165834,0.000205413143606908,0.00170102664529902
"g9514","g9514",-1.51911585203758,6.58749691858024,-4.08389687635632,0.000205494978484308,0.00170102664529902
"g7096","g7096",-3.66767949358003,-1.13291918500052,-4.07765947655211,0.000208895214893872,0.00172840970169691
"g17776","g17776",1.50946695610466,7.80190312471597,4.07675827925849,0.000209278014318148,0.00173081318502468
"g4886","g4886",-3.44270247973537,2.85191938367103,-4.07541940584357,0.000210046602893568,0.00173640377321495
"g17544","g17544",-3.39741182949338,1.24867408278734,-4.07380322400279,0.000210908853006607,0.00174276336933489
"g23266","g23266",2.04246098458522,-0.193679011969391,4.07341850612275,0.000211071501537821,0.00174333902305401
"g21675","g21675",-3.20888526444135,6.89632267016293,-4.07165161747123,0.000212049643561326,0.00175064674906706
"g11695","g11695",2.97796401340222,-1.17627381605249,4.06982157297513,0.000213028955861809,0.00175795769958321
"g10947","g10947",3.05100711543506,-4.64793485366531,4.06834911955907,0.000213835282799117,0.00176383533532804
"g10002","g10002",9.03699645912767,-2.36219291857359,4.0948377048244,0.000214441709312622,0.00176805963408195
"g18728","g18728",-3.28476765744756,-2.70429607749867,-4.06652295372726,0.000214854089658361,0.00177068102285917
"g11348","g11348",-2.46431410587402,2.92988449700058,-4.06587719418508,0.000215177816749169,0.00177256980941571
"g18853","g18853",-2.67931897869061,-0.807432963453843,-4.06404179008965,0.000216190449365253,0.00178012944011819
"g1076","g1076",-2.06159650887447,-1.18917212979894,-4.06078052752688,0.000217996985593156,0.00179421662988853
"g22222","g22222",1.57894923212159,7.90815675429811,4.05870509227751,0.000219155600797901,0.00180296110546724
"g16137","g16137",-2.87147291101344,0.157233758378668,-4.05602160240533,0.000220668335435864,0.0018146099215294
"g6434","g6434",3.38780582515615,-2.21923507904789,4.05535755962778,0.000221084109878882,0.00181723190535693
"g18575","g18575",6.25318978964524,-0.152846590378136,4.06072152373361,0.000222199392658854,0.00182559877868574
"g22621","g22621",-3.69191927481638,0.363221069417696,-4.05270242833883,0.000222657636880904,0.00182856243271138
"g22312","g22312",-3.26524633467764,-0.5818333251429,-4.05157306044945,0.000223214916456938,0.0018323364573779
"g5717","g5717",-3.66541778959756,-3.41367448344316,-4.05124114626732,0.000223482261468217,0.00183372819267729
"g3114","g3114",3.85856819154156,-1.98185800463976,4.05090559389767,0.000223742892865548,0.00183506364756613
"g14787","g14787",-2.77271358829732,0.777079302235955,-4.04686409564312,0.000225886887142334,0.00185183788676503
"g17035","g17035",-3.51195072037178,0.259469082417877,-4.04440717364149,0.000227377404354909,0.00186324254993452
"g22988","g22988",1.62932806949614,4.88243847761028,4.04380142487476,0.000227656586283749,0.0018647153063495
"g15672","g15672",4.61535823082324,0.242610659580458,4.04488227801399,0.000227800576809063,0.0018650799190363
"g21575","g21575",-2.90968670996299,2.98724742499782,-4.03756095748178,0.000231319694314705,0.00189306545120314
"g15112","g15112",1.34845050985516,6.03876495340367,4.03454726736174,0.000233098469567713,0.00190679022946119
"g22168","g22168",10.1694435394684,-2.1273721850232,4.07219025021736,0.000233386365948755,0.00190831267997087
"g16238","g16238",3.46356735698851,-3.99373348286051,4.03330435607783,0.000233904728267781,0.0019117174151232
"g21259","g21259",-2.72765833174695,7.36755074334003,-4.03084235190572,0.000235315917173396,0.00192241312901264
"g17025","g17025",-3.55250586977258,-2.81551961384363,-4.02760931017963,0.000237350400696646,0.0019381768284095
"g6778","g6778",-5.53374369068459,0.373605376572522,-4.03144275682538,0.000237452246778847,0.0019381768284095
"g5026","g5026",2.60424979412349,0.733366472461099,4.02520119351546,0.000238726361540884,0.00194772869996955
"g11963","g11963",-1.79945260246408,0.946378508341322,-4.02460303440692,0.000239089625780113,0.00194984401642077
"g4275","g4275",-1.54895064360374,3.72925582863219,-4.0233082806751,0.000239880804984391,0.00195544574463146
"g9611","g9611",-4.93061194747365,2.80889351657386,-4.02506358221629,0.000240103734629369,0.00195641239485704
"g10180","g10180",-1.87309884198267,2.91663217303231,-4.02214140084902,0.00024059606351855,0.00195904269964883
"g1237","g1237",-1.68524924126638,6.04504098798307,-4.02200646791408,0.000240678908226577,0.00195904269964883
"g6454","g6454",-3.14046503039048,-1.64504903963775,-4.02194288784436,0.000240740006399856,0.00195904269964883
"g9236","g9236",-1.85638246435358,1.65761432722755,-4.02146021703938,0.000241014580632627,0.00196042619187901
"g10021","g10021",1.59460747590872,4.52459997321186,4.01976980934468,0.000242056274159051,0.00196804556990809
"g18480","g18480",-1.94207741877467,3.28537502272708,-4.01937836062419,0.000242298135791549,0.00196915810487896
"g6706","g6706",1.79111904193963,3.4003233932305,4.01903350411118,0.000242511404619691,0.00197003740260597
"g6943","g6943",-3.66514429257814,-3.66671528061986,-4.01837455021323,0.000243044596300586,0.00197351370118653
"g11115","g11115",5.52614162802915,2.66902442793506,4.02105376256911,0.00024384056441594,0.0019791198018331
"g18027","g18027",-3.49256576961692,-3.97837696423429,-4.01680193228704,0.000243972922860676,0.00197933722661827
"g15415","g15415",2.61334989637293,3.46070589152733,4.0164085281552,0.000244142395856222,0.00197985544113681
"g5669","g5669",4.6227985014717,-3.62495303201367,4.01754321738398,0.000244301352357286,0.00198028796167175
"g12354","g12354",-2.39970002921568,0.540827839484455,-4.01338488310809,0.000246031554192373,0.00199345099807813
"g15456","g15456",-1.8527764518587,4.02924930263712,-4.0129845971027,0.00024628257147228,0.00199462286502539
"g9786","g9786",-2.1089022200836,4.01052688611086,-4.00989812160661,0.000248229122165006,0.00200951978042819
"g3409","g3409",7.11855016776687,-3.41155378800737,4.02171975782618,0.000249135893353932,0.00201599001488687
"g3836","g3836",-2.27564464462646,2.56921769127638,-4.00818855275646,0.000249313916617907,0.00201656023411093
"g6952","g6952",-3.06343524129511,0.15297260145021,-4.0079654139164,0.000249472802129382,0.00201697523377481
"g19709","g19709",-7.68290341350838,6.40722035260554,-4.02481712683666,0.000249837221706569,0.00201905089214503
"g19167","g19167",-1.92436204497223,8.6646870706407,-4.00497142988615,0.000251367761005984,0.00203054465794967
"g22387","g22387",-1.82668348116827,6.19896418271203,-4.00420040375056,0.000251862496289671,0.00203366491943801
"g20857","g20857",2.81671515080214,3.56169848736727,4.00347190555281,0.000252336206887436,0.00203661280367307
"g2068","g2068",4.12104521092429,-0.219559779301576,4.00295077319496,0.000253049787261759,0.00204149331384282
"g20766","g20766",1.67307063446259,5.84170752130035,4.000792671011,0.00025406065434549,0.00204876697132197
"g7896","g7896",3.13239670580392,-3.83669574188539,4.00063835353559,0.000254184100180425,0.00204881464287801
"g8534","g8534",4.36985169220633,0.687011736512529,4.00139227625969,0.000254285117818398,0.00204881464287801
"g16606","g16606",-2.50077743418708,0.274511542758798,-3.99994796799697,0.000254609212345005,0.00205054472605519
"g9626","g9626",-2.08241431852392,2.04002983421397,-3.9972542315759,0.000256363207113505,0.00206378435816707
"g3985","g3985",-1.90956088769812,5.60545576137613,-3.99701795919999,0.000256517674445882,0.00206414157862053
"g9388","g9388",2.52949042079514,6.15530296872927,3.99542691929412,0.000257561279609862,0.00207150557962464
"g8863","g8863",1.74644771753324,2.74292164202128,3.9952846041297,0.000257653795492275,0.00207150557962464
"g14791","g14791",-3.62806485466865,-3.67407642398267,-3.9949212379202,0.00025801738017417,0.00207353958889221
"g4882","g4882",-2.31587681064883,4.73977235062291,-3.99372906054899,0.000258677775817864,0.00207795613487966
"g8240","g8240",1.6159827627553,7.34326434639995,3.99234657459858,0.000259590887121816,0.00208439809106935
"g20757","g20757",-1.74271941158946,3.42008305598287,-3.99083190182443,0.000260595151567886,0.00209073010546983
"g2555","g2555",-1.59522704160808,6.43061079419382,-3.99082084109697,0.000260602499145714,0.00209073010546983
"g22277","g22277",3.61726160780941,-1.72404004866433,3.98970356137746,0.000261469563425466,0.00209678906957402
"g15424","g15424",-1.63632805801919,3.84760539007512,-3.98789391129861,0.000262554068259708,0.00210458581693085
"g17166","g17166",1.68846136712866,7.16151075406861,3.98758061288264,0.000262763817858482,0.00210536701753363
"g6989","g6989",-3.40831828798383,-3.03310735178952,-3.98418142095119,0.000265118154742891,0.00212332348708862
"g13189","g13189",-3.76387730041837,-1.39038055986345,-3.98295182364261,0.000266069300354596,0.00213003130330842
"g3694","g3694",1.96654825923259,4.13725353405056,3.98024355914337,0.000267723509330936,0.00214235940095848
"g18258","g18258",-2.89863627841681,-1.50980892788766,-3.97502568304605,0.000271316160606623,0.00217018203720716
"g1935","g1935",-2.43553745281834,4.02953410867213,-3.97414654317236,0.000271915751578859,0.00217405050164266
"g606","g606",-1.99689092960925,2.56798297354185,-3.97343936505741,0.000272405600179934,0.0021770386179768
"g6034","g6034",2.34492803083916,2.52878775451556,3.97190135588369,0.000273475331441287,0.00218465657826702
"g17212","g17212",-6.66168913700077,-1.05212041677424,-3.98117900909317,0.000274354888914188,0.00219074949414485
"g5141","g5141",-1.93648843338811,5.03359280160954,-3.96954550620141,0.000275121326113214,0.00219593433090535
"g6884","g6884",2.1378366281406,-0.260402729586539,3.96818131012183,0.000276079110604794,0.00220264138073587
"g17215","g17215",-3.27732547964228,-1.69922042702463,-3.96753643824171,0.000276579859719934,0.00220569791147981
"g8117","g8117",-2.76060314909079,2.87123660446581,-3.96696508723949,0.000276940414307382,0.00220763428054809
"g2468","g2468",1.29018672430946,7.18104281105634,3.96347671204923,0.00027940734524138,0.00222620825686544
"g20494","g20494",1.73130136656364,2.52266706583434,3.96333539158012,0.000279507933045029,0.00222620825686544
"g13244","g13244",2.51147306418125,7.34370424562217,3.96237624110855,0.000280192554340978,0.00223071346129044
"g8601","g8601",-2.58963511471357,0.878317361963186,-3.9620288218262,0.000280441297036124,0.00223174612823866
"g20306","g20306",-3.45222708484283,-3.13633683928636,-3.96166656167396,0.000280784423423953,0.00223352870376568
"g22941","g22941",-2.32978591810997,2.29446785357596,-3.95959973867432,0.000282180096216187,0.00224367880574948
"g13879","g13879",-2.06768079457653,1.63909109764814,-3.95897104797767,0.000282632025678995,0.00224631956314348
"g14981","g14981",-2.4855301689625,-0.48925833321036,-3.9586871359287,0.000282837256381769,0.00224699818639906
"g22937","g22937",4.16617854847261,0.510208296297029,3.95917395180609,0.000282984879412112,0.00224721876497149
"g34","g34",1.7117678382994,0.972007321097106,3.95595690979881,0.000284809692618236,0.0022607522975865
"g14374","g14374",1.7683815458278,2.06520901544047,3.95232454745917,0.000287456056275787,0.00228079289001893
"g20308","g20308",-2.35270241718492,-0.322771368280069,-3.95152653541446,0.000288040986997895,0.00228446720187121
"g17031","g17031",-1.79283114499258,6.27012387975319,-3.95086292947927,0.000288527757464045,0.00228719790285017
"g22928","g22928",-2.7433022293473,0.534435492251847,-3.95073100444245,0.000288629272928876,0.00228719790285017
"g6129","g6129",3.10272263917923,-1.99737973066556,3.94837400039941,0.000290388034483626,0.00230014883645876
"g21702","g21702",2.34889226569166,-0.658376577255639,3.94814294490101,0.000290532929311112,0.00230014883645876
"g12736","g12736",-3.4381726032146,-0.305990296073874,-3.9481269751123,0.000290631638677839,0.00230014883645876
"g8679","g8679",3.21638286289924,-1.64536573806981,3.94655484906862,0.000291750763961181,0.00230771433500816
"g5376","g5376",-5.06222910500527,2.0181140058452,-3.94912571899666,0.000291833734508739,0.00230771433500816
"g17749","g17749",1.70975472900346,6.02810015056002,3.94538182244488,0.000292581913248576,0.00231265526622999
"g13834","g13834",-2.43192838177604,0.68665032208844,-3.94380133244092,0.000293761936542918,0.00232100402370129
"g17189","g17189",-6.21947324884208,5.64841214085997,-3.9486399927843,0.00029618593686442,0.00233893695315846
"g14904","g14904",-1.9162355031381,4.6474458737187,-3.94044558511577,0.000296281149061354,0.00233893695315846
"g1392","g1392",1.92834504324148,1.65593256981042,3.93947099157256,0.000297016951856758,0.00234375876698753
"g6875","g6875",3.23828295386828,0.302841112517171,3.93816327172875,0.000298053425798964,0.00235094811960655
"g5668","g5668",-3.13989077845799,-1.83840225655067,-3.93651060882037,0.000299295187563999,0.00235974998807293
"g19869","g19869",-3.41039175833712,-2.71358487121262,-3.93564885534648,0.000300004308148202,0.00236434668914277
"g3662","g3662",-2.30126580118641,2.04121231583737,-3.93525216256472,0.000300223154934451,0.00236507728229665
"g8781","g8781",2.29750647746856,5.73260045413029,3.93412801130648,0.000301083170021559,0.00237085609186653
"g18079","g18079",-1.72058193278696,2.69853438730247,-3.93275669237713,0.000302135381915985,0.00237814285287272
"g7833","g7833",5.34754865583542,-3.53039848451491,3.93556087237852,0.000302921585327972,0.00238333059308189
"g21325","g21325",1.59677971244471,2.41673628662254,3.93134987845279,0.000303218801062112,0.002384668331004
"g5240","g5240",-1.77512921081334,2.02272459567253,-3.93110336870229,0.000303409038290957,0.002385163966003
"g4498","g4498",-2.64037984184399,1.44996978655586,-3.93087932909671,0.000303584762369066,0.00238554514235441
"g21791","g21791",-2.89399636831645,-1.49562253172827,-3.93027039573632,0.000304063919155359,0.0023883093507515
"g21137","g21137",3.57705606226101,-2.96391185669037,3.92956580933229,0.000304740799385919,0.00239262363805971
"g9384","g9384",1.99317019532061,7.06127663448951,3.9283739253935,0.000305523304351186,0.00239705366259899
"g21028","g21028",1.33808097645773,6.00061095810341,3.92832576155632,0.000305560736765245,0.00239705366259899
"g19103","g19103",3.15083325555588,-1.40400352802721,3.92700415727886,0.000306624789638386,0.00240309194135047
"g21503","g21503",2.89318190261671,-2.38101380973802,3.92682063817534,0.000306744296386334,0.00240309194135047
"g17660","g17660",3.67969317851304,-2.70205095586484,3.92696643427071,0.000306809702085197,0.00240309194135047
"g9818","g9818",-4.70229140722673,-2.9984413911098,-3.92843779543648,0.00030684314403931,0.00240309194135047
"g16788","g16788",3.45142964004788,-4.02697085417618,3.92624205180633,0.000307284574686012,0.00240554425502632
"g9216","g9216",-2.08269680912169,0.0703416670568838,-3.92589965566359,0.000307452476789462,0.00240585412659667
"g18687","g18687",-2.71086511588693,2.13539444369829,-3.92500164756268,0.000308159889556627,0.00241038371685323
"g2606","g2606",2.43563772044718,2.7853007634357,3.92393791412986,0.000308991208574438,0.00241573825885721
"g16329","g16329",3.06229123467828,-3.23773206025136,3.92382744279614,0.000309102143207555,0.00241573825885721
"g23095","g23095",1.3764267898102,5.87381441726465,3.92359584528349,0.000309259512894728,0.00241596108635969
"g15635","g15635",-4.70605385796552,4.04371377306133,-3.92443821129916,0.000309995671494131,0.00242018027979953
"g16792","g16792",-3.15888215979803,-1.61586050892744,-3.92262905349634,0.000310057764791641,0.00242018027979953
"g19503","g19503",-1.85726186171621,5.71775322745613,-3.92111531437659,0.000311216901955209,0.00242821710143913
"g7617","g7617",2.18478630893353,4.45935475285781,3.91995553479363,0.000312136340192153,0.00243437780460178
"g20061","g20061",-5.25493125380419,5.29952488397715,-3.91845859144281,0.000316157819155859,0.00246465699333455
"g16784","g16784",-2.3851078068621,6.60982367051395,-3.91476825528755,0.000316281653739555,0.00246465699333455
"g908","g908",-4.51027067888974,1.60744136000674,-3.91287120209975,0.000318901312916274,0.00248403851926349
"g15431","g15431",-2.23612052619905,3.57327835895139,-3.90962306179349,0.00032044622321788,0.00249503581358473
"g2985","g2985",-2.3902199151806,1.71906698477185,-3.90932997409403,0.000320685468059861,0.00249586211733264
"g9488","g9488",-2.4331224735761,-0.0192706776111096,-3.90773767675665,0.000321986488970167,0.00250494800070608
"g16560","g16560",-2.41089304202327,0.156726253569142,-3.90715103681232,0.000322466934950239,0.00250764519426878
"g10159","g10159",-1.5134428292969,9.16863949681711,-3.90656667357285,0.000322945736977752,0.00251032737255219
"g10088","g10088",-2.43434779471474,3.39968666473726,-3.90577312269969,0.00032359859589873,0.00251435974906974
"g12933","g12933",-1.53703977923664,7.22920259841126,-3.90289698866644,0.00032597236592399,0.00253175471777501
"g5532","g5532",1.64103727745137,2.62886920185581,3.90112170050057,0.000327446584517714,0.00254215155822883
"g3141","g3141",-2.13349442136977,4.4679364933352,-3.89987606520534,0.000328484939088128,0.00254915733566362
"g7108","g7108",-3.64567500558566,-2.57666708830304,-3.89577115384488,0.000332128055187324,0.00257636280790531
"g9383","g9383",2.24341310733191,2.01099907240656,3.89304098604976,0.000334240533908419,0.00259088330901202
"g9779","g9779",2.65959319507481,-0.622033245812266,3.89300301756546,0.00033427632004374,0.00259088330901202
"g4731","g4731",-3.21283469364282,-0.394429531357793,-3.89244224511616,0.000334800903826498,0.00259387691976984
"g1064","g1064",2.87370731544574,-4.29677825956083,3.89190233954608,0.000335220885813337,0.00259544654270709
"g12680","g12680",-3.35342902996949,-3.54830457348423,-3.89191768637419,0.000335280363029313,0.00259544654270709
"g21744","g21744",12.7213766714507,0.971034846557798,3.95545195073185,0.000335724634157256,0.00259781311011737
"g4883","g4883",-1.88517068037145,4.58370622741584,-3.88798641349401,0.00033856044490766,0.0026186756524644
"g1419","g1419",-2.28616659758065,5.59423294542098,-3.88774254842211,0.000338770478345339,0.0026192196694832
"g12330","g12330",3.95249138779307,-0.58352473984347,3.88661917496383,0.000340170082153443,0.00262895666541422
"g10056","g10056",-3.28064985946634,2.18237161578265,-3.87998474025135,0.000345581732702848,0.00266967940109011
"g17542","g17542",-2.22354977856303,2.64729204378609,-3.87827499674673,0.000347015772201779,0.00267854588450326
"g12579","g12579",1.80061294783589,2.84417268748284,3.87813035030293,0.000347143142190792,0.00267854588450326
"g17536","g17536",-2.30126626027594,0.0830802506689349,-3.87811373070121,0.000347158061728248,0.00267854588450326
"g21768","g21768",3.24044335725944,-2.35546150547348,3.87774404726112,0.000347544817319423,0.00268042689425005
"g14793","g14793",-2.63730575280238,1.55541129874966,-3.87694778442771,0.000348190688105767,0.00268430395201276
"g21172","g21172",-2.30068824090498,0.65605890917607,-3.87630965108536,0.000348752184693042,0.00268752762466496
"g22110","g22110",7.23648891235524,-3.38686337684193,3.89126175011137,0.000349451634259319,0.00269181129446507
"g4994","g4994",-1.95466673162575,2.09250256398851,-3.87528328842238,0.000349662052785866,0.00269232600726169
"g10781","g10781",2.44518938903787,3.61098635000788,3.87499112575991,0.000349922469470113,0.00269298842737267
"g5406","g5406",-5.36654874667662,0.478721320450905,-3.87902966327538,0.000350035351085775,0.00269298842737267
"g17044","g17044",1.86802262209708,3.82707672390324,3.87276459187202,0.000351905447731989,0.00270626547970757
"g21764","g21764",-2.12509684729891,3.87019720293908,-3.87118797791685,0.000353316990236635,0.00271600666254476
"g18978","g18978",-2.72886368816001,-0.043564902414873,-3.86530711917746,0.000358637627410916,0.00275577740833085
"g16029","g16029",-2.6842870296851,4.21163107554137,-3.86432472183873,0.000359531608290394,0.00276151500362007
"g4169","g4169",1.88238113880492,3.51962491886648,3.86135074106327,0.000362250790023843,0.0027812612867146
"g6108","g6108",2.08035272534234,0.638437017207376,3.86083032753704,0.000362729586468258,0.0027837973871033
"g2720","g2720",-2.40422202182999,0.100528225106302,-3.85996876826121,0.000363524261392952,0.0027880058613625
"g22398","g22398",-2.55672876443797,-0.481278867051047,-3.85991502256435,0.00036357535500727,0.0027880058613625
"g6624","g6624",2.69396315172872,2.80816706694527,3.85852811967091,0.000364860373364294,0.00279671591995386
"g2605","g2605",1.58397208010238,6.6887980695977,3.85830523952807,0.000365061454235839,0.00279711369246741
"g11330","g11330",-2.91295465910681,2.17184616114196,-3.85734832193769,0.000365966178729255,0.00280290027981814
"g18655","g18655",2.33621426640488,4.44371129574729,3.85685184357844,0.000366410750115453,0.00280515931152087
"g16133","g16133",2.4609976154551,4.58553586777984,3.85590869599715,0.000367289433624587,0.00281073860858261
"g23181","g23181",-2.06261071825907,2.45792044378065,-3.85336027802489,0.000369670958757794,0.00282780938627086
"g17000","g17000",-2.49077067483217,4.33163486527268,-3.85257783630546,0.000370406972738446,0.00283228398526636
"g17121","g17121",-2.11099259579639,3.82685380032381,-3.85187002724649,0.000371071332915537,0.00283620726491374
"g8835","g8835",-2.05230633223148,1.50646506640969,-3.85050442066789,0.000372359127614071,0.00284334175800351
"g1818","g1818",3.2111633410399,-3.1917357270718,3.85055360304414,0.000372374452239576,0.00284334175800351
"g11286","g11286",-2.63840278902089,-1.06196931251225,-3.85040211662078,0.000372459723593611,0.00284334175800351
"g1415","g1415",-3.55246479362995,3.06302282947855,-3.8489004436616,0.000374064702537829,0.00285443187133974
"g4095","g4095",1.40263837894639,6.145833476776,3.84607378228133,0.000376567739964506,0.00287236312310599
"g5519","g5519",-2.53378582388668,3.88239621489294,-3.84468494389419,0.000377898648265485,0.00288134272319218
"g3071","g3071",-2.14328210996641,4.38812819301973,-3.84448275831568,0.000378090508547838,0.0028816337173835
"g4978","g4978",3.44695406169134,-1.78304816578668,3.84402244899807,0.00037867239800867,0.00288489589202135
"g17213","g17213",-4.551429188231,1.32844721559844,-3.84497530979668,0.000379132473340331,0.00288667906408657
"g4721","g4721",-3.06626320707618,-1.97488327923395,-3.8433500981359,0.000379214386625698,0.00288667906408657
"g7703","g7703",-2.7215067211889,-1.71534674395252,-3.84301273074203,0.000379509486192776,0.00288775298564462
"g23061","g23061",-4.16529692972108,0.547658093556438,-3.84188503162155,0.000381386306351269,0.00290085673743608
