"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g11905","g11905",4.77524119075189,-4.02978482746448,5.39512812700829,7.13745503027425e-06,0.00122324643055114
"g872","g872",5.2575104630668,-1.31607570762429,5.39341525036035,7.17676181986377e-06,0.00122324643055114
"g22901","g22901",-3.29586399307223,-0.793755469422777,-5.37107411675803,7.57988241619353e-06,0.00128031725604696
"g1680","g1680",5.29462095495516,-3.78428039367784,5.34978837692736,8.02085033492863e-06,0.00134270466901408
"g3441","g3441",7.02379820298995,-0.0939160354300413,5.32189228480807,8.70066440670861e-06,0.0014436173182423
"g23185","g23185",-2.07976407071419,5.64375944293871,-5.30869140404389,8.88467384720406e-06,0.00144918758450935
"g9552","g9552",5.30340184129545,-2.49288660187581,5.309489282597,8.88882458896874e-06,0.00144918758450935
"g16810","g16810",-3.54383963708616,1.34184080275144,-5.30074872604195,9.06692540693726e-06,0.00146548090047126
"g3439","g3439",2.36648760597518,-0.538412913191227,5.28783305579203,9.36983613707041e-06,0.00149687255461075
"g2486","g2486",2.95043470846101,0.483303872114536,5.28570673384682,9.42082038743763e-06,0.00149687255461075
"g1324","g1324",-5.26217077020194,3.54228584603991,-5.25177748524791,1.02979153844819e-05,0.00161844934474064
"g9432","g9432",-4.58948112522121,-4.09382270243742,-5.24618274862749,1.04292917989164e-05,0.00161844934474064
"g7587","g7587",2.82452503485036,1.4700484870961,5.24503260314247,1.04507760300435e-05,0.00161844934474064
"g9254","g9254",6.25037622311626,0.601531015601817,5.24487856289676,1.05312720709562e-05,0.00161844934474064
"g23054","g23054",4.17775550664475,-4.28893568860185,5.20438362381359,1.15982883343596e-05,0.00176793746325942
