"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g6951","g6951",-3.31121745218658,1.85700859977298,-4.43155337806931,8.42791899955879e-05,0.00102807451738925
"g11943","g11943",3.89330680387377,-3.86174578042138,4.43132725888287,8.43632613026394e-05,0.00102843094028816
"g17312","g17312",-4.67624764913022,1.31048842458198,-4.43123741508532,8.45381151334473e-05,0.00102968878384724
"g3759","g3759",-3.72761940388782,-0.879222652226016,-4.43027773217507,8.45762828484052e-05,0.00102968878384724
"g13820","g13820",-3.45795160182288,0.0447707387193781,-4.42878077095411,8.48868099141728e-05,0.00103279870154499
"g19441","g19441",1.61644285984503,5.61261461093484,4.42839036991689,8.4959539417777e-05,0.00103301323251874
"g6677","g6677",-1.76750553680625,8.76061024541557,-4.42767955664175,8.51148627408956e-05,0.00103423108329815
"g3570","g3570",-3.21337364359823,1.74312466486392,-4.42737267724976,8.51871885758925e-05,0.00103443950687138
"g10980","g10980",-2.72178259169826,6.08401666708597,-4.42634725604097,8.54072169687321e-05,0.0010364400718102
"g16501","g16501",3.14056910704529,-3.73023299161031,4.42582466578212,8.55253931220774e-05,0.00103720284323792
"g7421","g7421",-4.39252714054713,-1.07249241107821,-4.42604398201095,8.55980608528598e-05,0.00103741308528136
"g15481","g15481",-2.57855929415508,0.866346993143002,-4.42107877861296,8.65710065228441e-05,0.00104852700342171
"g12765","g12765",-3.29981611327734,-1.75722530111424,-4.41985752868838,8.6850348210504e-05,0.00105123123214896
"g6129","g6129",3.32496896463888,-1.99737973066556,4.41855380138202,8.71425120978366e-05,0.00105408707053054
"g18773","g18773",-2.07001786094071,4.15098314665899,-4.41657492643167,8.75784782673098e-05,0.00105844610591616
"g6444","g6444",-1.62167208115003,5.36260460509108,-4.41640916511394,8.76157851822432e-05,0.00105844610591616
"g16728","g16728",4.12979037668534,-2.26700976159681,4.41573719733566,8.78445618509332e-05,0.00106031050455253
"g7993","g7993",-2.32785794573484,3.37534986730667,-4.41522310905209,8.7883221722472e-05,0.00106031050455253
"g21393","g21393",3.78299766051819,-2.92004554681913,4.41149435904939,8.87639257259181e-05,0.0010702474877397
"g9042","g9042",4.27416262701175,-2.63518474617046,4.40860595413727,8.94967194247267e-05,0.00107798447946062
"g20065","g20065",-2.30897439288542,5.23970234029315,-4.40803830199355,8.95206056067088e-05,0.00107798447946062
"g20833","g20833",-2.45553185516553,-0.141743953062878,-4.40752970635431,8.96377147598577e-05,0.00107840696339811
"g12447","g12447",-2.15690034998432,3.51546309816792,-4.40738606812644,8.96707267554349e-05,0.00107840696339811
"g10934","g10934",-2.84195923675339,2.20952285177676,-4.40611648243228,8.99647018111544e-05,0.00108068727503898
"g15077","g15077",-2.21127356891577,3.58383015377562,-4.4060649187646,8.99756166374658e-05,0.00108068727503898
"g6989","g6989",-3.72545466396549,-3.03310735178952,-4.40130957698309,9.1112593105906e-05,0.00109364277089797
"g10555","g10555",2.71861576291004,0.0600730783155251,4.40070320838776,9.1224099305858e-05,0.00109428063844244
"g8888","g8888",2.43778065112029,6.44625725800629,4.40029219853399,9.13200346063421e-05,0.00109473102866644
"g872","g872",4.55502825266882,-1.31607570762429,4.40078114230852,9.13874463877523e-05,0.0010948391260856
"g21119","g21119",-3.51767258575461,5.0136774160274,-4.39915557696392,9.16040404936043e-05,0.00109658263154468
"g22646","g22646",-3.55959908661297,2.71990768578578,-4.39897057635614,9.16499537911631e-05,0.00109658263154468
"g20880","g20880",3.08513756866024,-0.915503029437931,4.39785131035257,9.18978423404816e-05,0.00109884735079189
"g20335","g20335",-2.68476750546342,1.37704570145636,-4.39752416269504,9.19720880081998e-05,0.00109903421164164
"g744","g744",3.67464363358405,-1.89078202937772,4.39672536893383,9.21880266922524e-05,0.00110091293786818
"g18023","g18023",-3.83745064524928,-2.59268746312836,-4.3958381135634,9.24134064646596e-05,0.00110290194640732
"g4663","g4663",-5.43527894582105,2.25984869987336,-4.39746880967388,9.25910657960814e-05,0.00110431927010861
"g11536","g11536",3.04629416897274,-4.34473015657031,4.39380572868991,9.28573768991684e-05,0.00110679145548793
"g12785","g12785",-3.47449502721458,2.68675368580579,-4.39357522028378,9.29246151816855e-05,0.0011068892058713
"g23629","g23629",3.4854721532274,-1.0988842278202,4.3931117867317,9.30358677035122e-05,0.00110740124439736
"g15880","g15880",1.93141039461582,1.36633263609621,4.39283728095216,9.30857305013729e-05,0.00110740124439736
"g20189","g20189",1.88811891980025,1.32042084831987,4.39168631349038,9.33613629714912e-05,0.00110997602685636
"g13897","g13897",-2.94777412298936,2.46311613846325,-4.39069754953533,9.36006717945273e-05,0.00111211596671457
"g3654","g3654",1.54439628619256,6.08078062952664,4.3900779264122,9.37479006222834e-05,0.00111315984089119
"g9635","g9635",-2.28378020823322,1.47259454428941,-4.38969408553175,9.38404015827639e-05,0.00111355296789572
"g4998","g4998",-2.88994402808676,1.0702349232541,-4.38921642547858,9.39570030413721e-05,0.0011141625272348
"g17973","g17973",-3.66663818356431,-1.71759846423833,-4.38903739274372,9.40264731182465e-05,0.0011141625272348
"g17109","g17109",2.71358525387243,-1.14984039110214,4.38874467487212,9.40700453684293e-05,0.0011141625272348
"g17637","g17637",-2.36278910642833,3.56055316400305,-4.38803109359713,9.42421540655541e-05,0.00111549630465598
"g22641","g22641",-2.32000920590841,2.01343304298183,-4.38771341416854,9.43190785684823e-05,0.00111570246314226
"g934","g934",3.73064083950943,-2.14263662824667,4.38712355306742,9.4495343549734e-05,0.00111708272144638
"g19103","g19103",3.37101186502377,-1.40400352802721,4.38655196043791,9.46119029285228e-05,0.00111775587145991
"g7959","g7959",-6.3846496643962,0.181824763951049,-4.38677741311371,9.60382546398067e-05,0.00113389246614719
"g22659","g22659",-3.03038575008792,0.972799527227349,-4.37936869985807,9.636548841625e-05,0.00113703998887116
"g5722","g5722",-3.50149999260782,5.70396081280546,-4.37824930061706,9.66576598312071e-05,0.00113977010325491
"g20554","g20554",-1.78259742348647,5.75968020749862,-4.37490139812143,9.74746359416927e-05,0.00114868130061018
"g9479","g9479",-2.95204187205398,2.21424850248631,-4.37456612574756,9.75606590592427e-05,0.00114897286224984
"g22382","g22382",-3.22205526931682,3.77791972210876,-4.37157464700444,9.8317839745013e-05,0.0011571633254107
"g21041","g21041",1.48872797919229,6.5578412195208,4.36704425443901,9.94616376581016e-05,0.00116989099400988
"g5706","g5706",-2.27259143142259,3.83176635725465,-4.36630555386563,9.96505289483844e-05,0.00117087608153124
"g21121","g21121",-3.96997412970645,4.46345478064498,-4.36648522987766,9.96702878086224e-05,0.00117087608153124
"g4624","g4624",-1.70746061046492,5.5144355089115,-4.36265031196766,0.000100590361724367,0.00118094470380098
"g19389","g19389",-2.96341997956388,5.82645386566527,-4.36069577381758,0.000101098837463793,0.00118617152916687
"g6034","g6034",2.46236114221649,2.52878775451556,4.35892723818494,0.00010155683249991,0.00119079990778037
"g5723","g5723",-2.66726233575954,5.12120010387187,-4.35680802219787,0.000102111369248812,0.00119655378877873
"g20798","g20798",-3.04246214066503,4.87950227650079,-4.3561432725474,0.000102288772373143,0.00119737715117721
"g269","g269",-2.37970321306316,4.81983762259182,-4.35605217253577,0.000102309360295796,0.00119737715117721
"g18405","g18405",1.68422080111906,4.10898299008307,4.35219737272981,0.000103327063115917,0.00120853344127281
"g18981","g18981",5.52979174778037,-2.31081193369336,4.34449044755976,0.000106202123957795,0.00124138629805779
"g11104","g11104",-2.75902598523407,4.48599347166701,-4.33905387141171,0.000106874479500096,0.00124846705055907
"g7206","g7206",-2.87118378790553,2.87444885178435,-4.33838254929693,0.000107059581809589,0.00124926268063697
"g4331","g4331",2.29716307518029,5.91050078001022,4.33822302590038,0.000107101873411754,0.00124926268063697
"g8250","g8250",-2.69674027457788,-1.27592734716122,-4.33807741616739,0.00010714248175712,0.00124926268063697
"g5464","g5464",2.46159703340586,-0.501396902576668,4.33766757852595,0.000107254802581892,0.00124979508614537
"g5153","g5153",2.22913039661685,1.00011683422353,4.33647800580682,0.000107582769275439,0.00125283810009019
"g19122","g19122",1.88573116811793,1.20983203469814,4.33603798851029,0.00010770435880348,0.00125347549547266
"g17212","g17212",-8.7324182465816,-1.05212041677424,-4.3494697445607,0.000109881790794047,0.00127802338436575
"g6607","g6607",-5.22641614959872,3.37167146137636,-4.32703265777336,0.000110838304634115,0.00128834927066647
"g12347","g12347",2.73391855854043,-1.42798647574611,4.32328384277572,0.000111289957017589,0.00129279764815538
"g14574","g14574",8.86091804044062,-1.64432674888742,4.34475707029245,0.000111519397760086,0.0012940062769436
"g16817","g16817",5.58497392305896,-3.10520775888975,4.325649540148,0.000111532036030767,0.0012940062769436
"g7661","g7661",-1.8525603327198,6.13756609044577,-4.32137208844936,0.000111836643314838,0.00129673792548541
"g23444","g23444",1.88905129285707,6.91453493382675,4.319313776582,0.000112429084818585,0.00130280155207889
"g22619","g22619",-1.63092945885713,2.92725270322957,-4.31671994853171,0.000113180112339921,0.0013106942101675
"g18687","g18687",-2.95923211237921,2.13539444369829,-4.31610583850097,0.000113361388429696,0.00131198313065949
"g7939","g7939",1.92317971365437,1.63698904829229,4.31500427996412,0.000113679615197104,0.00131455725431347
"g12581","g12581",3.76842040755516,-0.263139534267146,4.31502024477302,0.000113724031494823,0.00131455725431347
"g4428","g4428",1.67331116087223,5.75554317142326,4.30939250395211,0.000115328807466495,0.00133228577399218
"g13160","g13160",-3.45312890723731,-3.62055310770836,-4.30836771253895,0.0001156526231474,0.00133520383706318
"g2599","g2599",2.60962039621635,1.65254243233867,4.30796218218023,0.000115753328087884,0.00133554409127368
"g650","g650",4.96118134804159,-2.80069304603721,4.30848645175989,0.000116068057739092,0.00133828198193912
"g19700","g19700",-5.4470512900945,0.484262706814469,-4.30951388042042,0.000116133382293186,0.00133828198193912
"g1339","g1339",-2.34840961738919,2.12233310842638,-4.30608989360402,0.000116310535069903,0.00133908637298077
"g13904","g13904",-2.22003322921644,3.2116547774149,-4.30597088197196,0.000116346029206127,0.00133908637298077
"g3192","g3192",-3.74282305755492,2.75071690380539,-4.30550819410566,0.000116531903859462,0.00134040286224604
"g16591","g16591",-2.72462561255631,-0.312794353227688,-4.30363952773762,0.000117045020742933,0.00134547951803142
"g23020","g23020",3.55210505576046,-4.18088477952073,4.30236268539906,0.000117456452997099,0.0013493817630163
"g13933","g13933",-2.89005616453784,3.82397611949101,-4.30002013878352,0.000118138481007157,0.00135597037530812
"g13088","g13088",3.61611621995722,2.57992623932413,4.29984171590457,0.000118224814651073,0.00135597037530812
"g4265","g4265",-2.03739207607693,6.14815728800895,-4.29965575409042,0.000118246923229441,0.00135597037530812
"g4585","g4585",-3.89647255375065,-1.69379703078897,-4.29827135123201,0.000118740077625801,0.00136079322457588
"g3810","g3810",-3.49429775541464,6.72052261580184,-4.29778616592392,0.00011883953057781,0.0013611010133191
"g4993","g4993",-2.81538278650186,1.81872158243555,-4.29642799510931,0.000119231820821995,0.00136476032270548
"g568","g568",3.57934229005544,3.76101100013091,4.29551131714221,0.000119542540226262,0.00136747401178896
"g4218","g4218",3.62467879959074,-4.33262242895868,4.2950667175936,0.000119683467163119,0.00136747401178896
"g320","g320",-1.89317027517576,4.14614393624261,-4.29493613728492,0.000119687708856242,0.00136747401178896
"g1951","g1951",-3.4293928430952,1.82011095199113,-4.29422991672254,0.000119924500656298,0.00136934498343784
"g8465","g8465",2.12212726295698,3.48166844011541,4.29364366676956,0.000120085310906245,0.00137034661849129
"g18647","g18647",2.44940091844073,4.25499234521518,4.29337699041707,0.000120167631894987,0.00137045190413572
"g18482","g18482",-3.19958033937796,-3.6718819178977,-4.29230764408439,0.000120506342905909,0.00137347928458534
"g21260","g21260",-5.64654872151478,-0.969892520332966,-4.29508514988786,0.000120728525656551,0.00137517565463832
"g2838","g2838",-2.16164550390143,1.62674526384889,-4.29059284668392,0.000121029042451035,0.00137776169818728
"g10781","g10781",2.5869735960383,3.61098635000788,4.28905344017727,0.00012150838278579,0.00138237904663275
"g16329","g16329",3.23588550612635,-3.23773206025136,4.28884094785793,0.000121584411474243,0.00138240517327507
"g17213","g17213",-8.53194172578935,1.32844721559844,-4.30836694565142,0.000121797117554562,0.00138398433759423
"g6582","g6582",-3.54200702533996,-0.436791036710006,-4.28770697843109,0.000121957455599147,0.00138496688978099
"g592","g592",-4.14154577019665,-2.34780230665191,-4.28760539376506,0.000122090517524466,0.00138563868829674
"g34","g34",1.76722409878837,0.972007321097106,4.28619958255828,0.000122401001679366,0.00138832206925979
"g1090","g1090",1.59906568424393,4.99078392332758,4.2855594913175,0.000122602181708608,0.00138976318310441
"g1360","g1360",-2.51523183754564,-0.0235142196667785,-4.28403315723731,0.0001230834541388,0.00139437563845823
"g3792","g3792",-2.34994189833141,2.74118052564088,-4.28188889854394,0.000123762268127771,0.00140040813105825
"g16958","g16958",-2.77555015496499,1.01697472785544,-4.28188286984042,0.000123765335386608,0.00140040813105825
"g21163","g21163",1.8583333370571,5.04353538999119,4.27628625434647,0.000125553908598753,0.00141978904241135
"g13093","g13093",3.95216660043577,-0.522695133526978,4.27483365338891,0.000126113136406531,0.00142525328178786
"g10208","g10208",3.01045786765295,-4.73377148119724,4.27172179805871,0.00012703686925307,0.00143482786844929
"g6622","g6622",2.80665405590934,4.09221086866972,4.26953648052735,0.000127748256346486,0.00144182777641233
"g19222","g19222",2.18451723373744,3.91455575904971,4.26934217299051,0.00012781043065749,0.00144182777641233
"g10832","g10832",-1.95876332483393,7.02036272422089,-4.26599610755907,0.000128912087522387,0.00145337462591659
"g6927","g6927",2.66788711092186,-5.20483978409577,4.26576552268653,0.000128989032883098,0.00145337462591659
"g16187","g16187",-1.6881885669409,4.26863150023346,-4.26447482107106,0.000129416075968306,0.00145731051551337
"g14404","g14404",-3.88412896261952,-3.57020076267794,-4.26343827054346,0.000129841230831675,0.00146122043028996
"g3073","g3073",-2.92270639738184,0.302522045998128,-4.26200777543171,0.000130240449938834,0.00146483395075177
"g19039","g19039",4.46003879212834,-0.0164400105910456,4.26016959061295,0.000131116660216841,0.00147380471367239
"g4234","g4234",-2.27036175978988,1.55666619043363,-4.25878481254964,0.000131318580138615,0.0014751899694541
"g22620","g22620",-2.89960223045945,0.14084669734714,-4.25707927719836,0.000131896833219995,0.00148079863834832
"g10238","g10238",-2.34967458850041,-0.264390170758678,-4.25646525934417,0.000132102117198472,0.00148221579614252
"g4793","g4793",4.11169085242497,-4.15451127534515,4.25644080240181,0.00013224852769208,0.00148297107996341
"g13988","g13988",2.5040543880438,8.22577900390912,4.25499719738848,0.000132600567084934,0.00148602990572351
"g18718","g18718",-3.59189623705317,-1.03402827807712,-4.25319912019118,0.00013325185179553,0.00149243666028339
"g21788","g21788",-3.00613940455651,2.40684016794254,-4.25072959287934,0.000134063999367125,0.00149990654243103
"g2363","g2363",-3.90740932072029,-3.15373494290784,-4.25079175271321,0.000134127742840082,0.00149990654243103
"g17530","g17530",-1.96814092740117,3.9725579068699,-4.25044074354116,0.000134158796290834,0.00149990654243103
"g14463","g14463",-2.45872961492565,2.81545275160219,-4.24954945510059,0.000134465934569343,0.00150244446200275
"g6205","g6205",-3.05238035468804,-4.49572385158318,-4.24716015518474,0.000135297804865694,0.00151083891806247
"g22622","g22622",-3.37703770061667,-2.88202718222214,-4.24500865755858,0.000136060834229511,0.0015184551077197
"g19023","g19023",1.81363946292379,3.99274795878558,4.24443971318842,0.000136239152964691,0.0015195406775342
"g6875","g6875",3.39089369799487,0.302841112517171,4.2430593885801,0.000136743616889118,0.00152426044771348
"g7121","g7121",1.5039382409641,4.83327827990043,4.24158833240771,0.000137238834468718,0.0015288716027653
"g18263","g18263",-3.25885993408142,0.709307998488514,-4.24131866075014,0.000137347259725118,0.00152917088633387
"g19377","g19377",-2.28264027501189,4.74024136839987,-4.24101919220043,0.000137439280475965,0.00152928728168775
"g20709","g20709",-4.38685999082102,0.709380556288049,-4.2398640609319,0.000138097581421505,0.0015357008031268
"g21008","g21008",1.71728478909585,5.20772089897017,4.2380969164625,0.000138472840192051,0.00153896104372304
"g20269","g20269",-3.24285060955466,-2.47305231603314,-4.23721285087346,0.000138799986740486,0.00154168302807901
"g8705","g8705",1.87481864794479,3.62381983882657,4.23621857030812,0.00013914127706734,0.00154454010095598
"g13488","g13488",1.72412172883244,3.12626084391735,4.23599241640757,0.000139221972938056,0.00154454010095598
"g18731","g18731",-3.91784634956091,0.834679985294517,-4.23404079491338,0.000140018502033839,0.00155243019779433
"g749","g749",4.40291224600442,-0.454429992519172,4.23412236103853,0.000140154698905241,0.00155243019779433
"g3159","g3159",3.79615766267923,3.85087795112629,4.2335165335355,0.000140181573676772,0.00155243019779433
"g22957","g22957",-2.74396248282448,1.15771656067636,-4.23075192783709,0.000141106224601186,0.00156022776253086
"g346","g346",-3.14866298453268,1.1304662305364,-4.23035928056178,0.00014125625432635,0.00156022776253086
"g1075","g1075",-2.23092590135835,-0.0262351854634626,-4.23032430483627,0.000141259742019552,0.00156022776253086
"g5758","g5758",-1.6878633989738,3.79852649274884,-4.23024744136108,0.000141287554641075,0.00156022776253086
"g23508","g23508",-2.46711033703393,-1.63495453598788,-4.23020875439956,0.000141301762268783,0.00156022776253086
"g16209","g16209",-3.11913438001916,6.15469113268696,-4.228373303446,0.000141976170118674,0.00156675174429372
"g17461","g17461",-3.95070523152132,5.61888615804043,-4.22483206405575,0.000143372459114582,0.00158122955055253
"g15384","g15384",-2.18751930590526,2.53481460445846,-4.22370500581243,0.000143676970554485,0.00158365639090303
"g5955","g5955",-2.63939396070498,0.960039599770772,-4.21665569929181,0.000146297116551513,0.00161158909413884
"g12069","g12069",-2.34475043082393,0.256591597768911,-4.21602879680449,0.000146531715985458,0.00161322556841536
"g8405","g8405",-3.26695135877424,-0.163016667903787,-4.21455611331672,0.000147101309629238,0.00161854604121983
"g22846","g22846",1.42964902692183,6.4901905481275,4.21385040828731,0.000147351968163449,0.00161989858598239
"g646","g646",-2.5985393849852,2.01737370133169,-4.2137325374995,0.000147397033851723,0.00161989858598239
"g14959","g14959",-2.38613630866575,5.91627952791091,-4.21308020489881,0.000147643206667089,0.00162165347498609
"g10123","g10123",3.91878880521604,-1.34392907819796,4.21203136087961,0.000148147928028113,0.00162624443946082
"g8590","g8590",-2.91555810075696,0.0173212610827689,-4.20981224744858,0.000148888239762944,0.00163341463271822
"g19734","g19734",3.15619190198536,-1.20427447533908,4.20886048953443,0.00014925868018269,0.00163652104955863
"g2084","g2084",-1.74429759914254,5.82361887405492,-4.20694595145441,0.000149982267147425,0.00164349358664352
"g14470","g14470",-2.68831846927821,-0.0966734366844476,-4.20650048856523,0.000150154574899693,0.00164442063364155
"g16235","g16235",1.56608391321667,2.26904857863261,4.20625587789231,0.000150247704115713,0.00164447997925599
"g13958","g13958",-3.34131683165782,-1.10686972263186,-4.20601061830506,0.000150363277706326,0.00164478476879574
"g5412","g5412",-2.96207333885882,6.49798500483454,-4.20517322828222,0.000150669592483658,0.00164717445450502
"g9015","g9015",-1.79503163552984,5.69722494044583,-4.20491927393434,0.000150763156552811,0.00164723684277893
"g306","g306",-1.65863794162554,4.85577143779036,-4.20310373600522,0.000151466119703198,0.00165310417180898
"g11550","g11550",1.51065525231392,8.95597065360975,4.20307698016864,0.00015147650366248,0.00165310417180898
"g19527","g19527",2.04920864376144,2.16975949019507,4.20257923310178,0.00015166981178883,0.00165425090240184
"g18441","g18441",-4.26493369064698,-2.43062845187541,-4.20285192701193,0.000151794958903597,0.00165465330493229
"g11603","g11603",3.10896658285539,4.74764843453369,4.20166302940304,0.000152035100568861,0.00165630801892247
"g15238","g15238",2.49019767916794,4.60577400792612,4.20028467981367,0.000152564360879427,0.00166110871203739
"g13706","g13706",3.40412165941235,-2.86841342814517,4.19816830455432,0.000153420614807888,0.00166946204703023
"g19710","g19710",-3.5453183126407,2.78561123048799,-4.1979445410052,0.000153523821530218,0.0016696160846114
"g21523","g21523",-2.23665774264819,1.95371093343088,-4.19699976143244,0.000153853510561266,0.00167223157652938
"g5146","g5146",-2.09472722536372,4.09341852771925,-4.19664968473616,0.00015399153498512,0.00167276204486444
"g15474","g15474",-2.09361074388708,4.06226855210851,-4.19552465918368,0.000154436005261223,0.00167661879712952
"g16527","g16527",-2.55118253361852,2.67327937121562,-4.18891161553021,0.000157074957242146,0.00170428146604919
"g2731","g2731",3.5604542733525,-1.1247652355752,4.18767157944018,0.000157620389107539,0.0017087697287914
"g20008","g20008",-2.91971604645549,-0.052602524008153,-4.18744198020844,0.000157670896090945,0.0017087697287914
"g6706","g6706",1.8203551213542,3.4003233932305,4.18633238603332,0.000158115677082129,0.00171218595913385
"g14734","g14734",1.76207533262363,2.85306517167852,4.18620133780685,0.000158168759998924,0.00171218595913385
"g19971","g19971",2.88714544486344,-0.951034038711042,4.18562301143832,0.000158406627999616,0.00171377141856019
"g18229","g18229",3.86283436324827,0.512655191261711,4.18516877405123,0.000158692386370254,0.00171587286739094
"g4837","g4837",3.94179269174087,-2.30462620134764,4.18475588307415,0.000158881813693092,0.00171693090774166
"g18745","g18745",-3.63642843844268,-0.684904766718179,-4.18227871821524,0.000159824652593315,0.00172612466098621
"g5124","g5124",-3.2844837286031,7.48866370634798,-4.18193412804201,0.0001599260549932,0.00172622544908895
"g18506","g18506",-3.6804677560546,-0.0326370036240468,-4.18109845718406,0.00016031626595073,0.00172944169753178
"g15881","g15881",-2.31551378604359,2.89006661091693,-4.17923834307126,0.00016101487151185,0.00173597919837589
"g10360","g10360",1.94886407286107,4.839405248816,4.17877972072749,0.000161204034406607,0.00173701979372959
"g1073","g1073",1.49746790464671,8.79653977595103,4.1763561759312,0.000162207673511826,0.00174683036799152
"g10302","g10302",-1.88849111424034,9.22820716416192,-4.1735029690542,0.000163397194677962,0.00175706939716856
"g12364","g12364",2.01033542767791,3.45379081797173,4.1734450586423,0.000163421429147526,0.00175706939716856
"g8153","g8153",-3.4850126371596,6.51592045419166,-4.17349463137556,0.000163439598307215,0.00175706939716856
"g21444","g21444",1.64357332643085,1.99031908252158,4.17283163515228,0.000163678333356281,0.0017586275484796
"g4992","g4992",-2.07910435016986,3.36746956424551,-4.17210992282075,0.000163981110454751,0.00176087161507224
"g5032","g5032",-2.98386822821048,-1.128916719223,-4.17097639563814,0.000164463570860408,0.00176407539878489
"g7955","g7955",-2.06764533791161,5.08461809210675,-4.17073069960406,0.000164561265860703,0.00176407539878489
"g7208","g7208",-2.66229249317588,-1.68692376605848,-4.17073199686734,0.000164561729824245,0.00176407539878489
"g5135","g5135",-2.22231479210347,3.87986781747332,-4.16911403705796,0.00016524391528962,0.00176981407929825
"g9156","g9156",-2.64758552740746,2.24550514189032,-4.16901706705968,0.000165285852730879,0.00176981407929825
"g21223","g21223",3.8928029073187,-2.24261275967629,4.16819390402878,0.000165754128510155,0.00177381515721284
"g13299","g13299",-4.01305003056096,1.11506444228133,-4.1640832593205,0.000167547130524961,0.00179198011991585
"g21487","g21487",1.9372810968718,0.564878305501346,4.16331462622526,0.000167715846399874,0.00179276191798816
"g21055","g21055",4.57873019504977,-2.06666828230081,4.16345632482146,0.000168118479183391,0.00179604180410792
"g4889","g4889",-3.03085586201623,1.42617922012745,-4.16137553722722,0.000168558033237374,0.0017997121669519
"g19669","g19669",-6.54249566378816,0.340080066653251,-4.16693009583593,0.000169719377810063,0.00181045700192713
"g13298","g13298",-3.88268996558652,-2.64926570785125,-4.15886939577778,0.00016975750223414,0.00181045700192713
"g16284","g16284",-2.25346227151965,3.31749537993285,-4.15799450181785,0.000170015797913228,0.00181159336705062
"g5633","g5633",2.15064736087112,2.65276320346808,4.15789909186996,0.000170057300443175,0.00181159336705062
"g18520","g18520",3.72900703835924,-3.63839786221098,4.15754139889396,0.000170296692251476,0.00181311339183585
"g23026","g23026",1.3671796592619,5.32378367014809,4.15599106937396,0.000170889932928117,0.00181839690832535
"g10724","g10724",1.95283926668562,0.0837895508850572,4.1528825379156,0.000172255141772212,0.00183188409137107
"g5181","g5181",4.78888027219059,-3.23483521153132,4.15369349364567,0.000172557285346197,0.00183296427860394
"g20268","g20268",-4.29175239976224,-1.28991249062142,-4.15276356701784,0.000172602805457751,0.00183296427860394
"g7600","g7600",3.11337472557194,-4.88990991078813,4.15201327148623,0.000172650003520964,0.00183296427860394
"g11715","g11715",-1.78618185987507,0.212465568056343,-4.15134488525884,0.000172934441664297,0.00183494501797617
"g4955","g4955",-2.37037683472763,3.05335168914254,-4.15069747156218,0.000173221377324092,0.00183695000195102
"g21118","g21118",-3.02681564175907,4.45046858093799,-4.14992005846342,0.000173574024766802,0.00183964917487438
"g20629","g20629",-3.87980391084924,6.11682604111636,-4.14937197858093,0.000173935912783098,0.00184244318009622
"g8749","g8749",2.45502540538305,-1.80631114267244,4.14755590046428,0.000174619953814301,0.00184864455904254
"g18851","g18851",-3.01789279915174,4.96336900208431,-4.14653822984365,0.000175082656655672,0.00185249702575463
"g5721","g5721",-3.58174251389003,7.68694847779375,-4.14442590016572,0.000176082877234291,0.00186142764028658
"g20361","g20361",1.84393154072612,4.93939749154675,4.14420142513991,0.000176125267153896,0.00186142764028658
"g12680","g12680",-3.53238409474953,-3.54830457348423,-4.14335000023697,0.000176560469371273,0.00186304876619398
"g19089","g19089",6.16836408887443,2.17113277805388,4.1496192739758,0.000176566028303954,0.00186304876619398
"g16327","g16327",3.28806501050588,-1.74944183983104,4.14325153495422,0.000176576759161913,0.00186304876619398
"g5497","g5497",-2.28369350285824,0.847131684959115,-4.14283505665483,0.000176742272137431,0.00186374626563819
"g19886","g19886",-3.4329919182422,-3.30573615157926,-4.14115978385018,0.000177539330720656,0.00187109888233928
"g2975","g2975",-4.6038765433319,-4.4541026740284,-4.140132850845,0.000178495533497783,0.00188011952671345
"g14897","g14897",-2.20114525810189,4.522693217795,-4.13821023131279,0.000178846390571241,0.0018827574266256
"g20198","g20198",-2.38671931250442,-0.0199014327861595,-4.13624830902943,0.000179746621654143,0.00189117250807718
"g660","g660",2.79664953157155,5.89194390424162,4.13593414124544,0.000179893645760306,0.00189165785998877
"g8024","g8024",-3.42534754965282,1.76019329091154,-4.13521164510786,0.000180261663510872,0.00189446520693125
"g18496","g18496",4.94101100611997,-0.568691470276439,4.13669707120584,0.000180405201006789,0.00189491154827804
"g1392","g1392",1.96922780063319,1.65593256981042,4.13445584019214,0.000180572746560017,0.0018956094206348
"g14003","g14003",-2.67547732618032,0.766609880956889,-4.13371392424638,0.000180917158362413,0.0018981621724325
"g17463","g17463",-1.93035967485836,4.98627327528985,-4.13134804266011,0.000182014294457676,0.00190860514920971
"g14713","g14713",-2.73215754271552,3.63511394933134,-4.13082477593209,0.000182259996309814,0.00191011328720665
"g20449","g20449",-2.78821591175605,6.83501353951303,-4.12877013839128,0.000183221297845838,0.00191911514710146
"g6675","g6675",-2.3109922507287,1.68985752102327,-4.12819322129281,0.000183489406426883,0.00192085029653692
"g22366","g22366",-2.3689568767918,3.36357213326368,-4.12640493718791,0.000184330828304904,0.00192858186377715
"g15838","g15838",2.43898903774873,1.30828898682754,4.12452030745877,0.000185221774995245,0.001936822676735
"g20162","g20162",3.24894737926561,3.81551373959772,4.12433692302241,0.000185329875574381,0.00193687281892089
"g10177","g10177",-2.1481699392028,2.53076610461225,-4.12352115972077,0.000185695541870749,0.00193961321143993
"g17371","g17371",-2.27515465376295,0.663965271291982,-4.12264933921851,0.000186110172753079,0.00194286170876808
"g17971","g17971",3.00819681841793,-0.541724487270052,4.12204683665893,0.000186405226188218,0.00194485897930044
"g22665","g22665",-2.39350248963277,2.24548609000357,-4.12010490027005,0.000187325528207626,0.00195337393123736
"g17636","g17636",-3.2488505343364,1.55269965995455,-4.11615081584582,0.000189251668679135,0.00197164781481336
"g1979","g1979",-2.62691625954509,1.89617912025302,-4.11603143946629,0.000189288285597314,0.00197164781481336
