"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g11913","g11913",14.4920207466915,2.72393631899051,15.0494199533347,3.52627110346888e-14,1.29177065814381e-11
"g22397","g22397",9.45569891964038,-1.31092254491822,15.0021718817665,3.64999574724406e-14,1.29177065814381e-11
"g7859","g7859",12.2788182829188,4.20441781182585,15.0131806062991,3.65159981234317e-14,1.29177065814381e-11
"g19335","g19335",13.6463055001123,2.0076996937142,14.9536989453187,4.0332220267338e-14,1.37167294871779e-11
"g9600","g9600",15.0027386607964,2.77763119525386,14.9582802516751,4.05608027321518e-14,1.37167294871779e-11
"g15336","g15336",14.8251048750261,2.69805851941331,14.9503954494626,4.09694837741726e-14,1.37167294871779e-11
"g17515","g17515",3.60161510558453,6.94295434970884,14.8342728087757,4.64796210996871e-14,1.52885336140006e-11
"g19963","g19963",14.9758907187312,2.987126158194,14.8299032111349,4.91097049270539e-14,1.58104145512224e-11
"g13592","g13592",13.6095259984803,2.23365450430831,14.7998088106484,5.07328541773454e-14,1.58104145512224e-11
"g14186","g14186",15.4273046791989,3.08263665772407,14.8048675218596,5.12114424224874e-14,1.58104145512224e-11
"g2721","g2721",13.8584279152375,2.40517349539629,14.7894851173587,5.16376111285054e-14,1.58104145512224e-11
"g17144","g17144",8.32271760249052,5.517840024435,14.7585722341144,5.22825591858653e-14,1.58104145512224e-11
"g8567","g8567",15.0122978361899,3.51836986822185,14.7333345137956,5.67897692688928e-14,1.69008156194043e-11
"g5398","g5398",14.4070854787066,3.73930492121451,14.6878304330311,6.04716357535174e-14,1.77153546678547e-11
"g8005","g8005",7.43701780290119,5.67875104666176,14.6407913218186,6.23019759945443e-14,1.78785890130419e-11
"g4016","g4016",14.3539438258443,3.10091726183587,14.6610448593825,6.29359899120361e-14,1.78785890130419e-11
"g22012","g22012",12.7773964858518,3.42765865280073,14.638041967252,6.42744174419543e-14,1.79862843674508e-11
"g5624","g5624",13.9260017637806,2.55974771771184,14.4776334633696,8.28216712853289e-14,2.2835639925421e-11
"g22396","g22396",8.98638926744053,-1.5903717382298,14.3970016825403,9.06650405526321e-14,2.46359252945116e-11
"g8869","g8869",14.2439968212876,2.81057120920181,14.3531583511083,1.00506379477185e-13,2.69199158402533e-11
"g10300","g10300",6.80446707368053,4.58633250016917,14.2631586678922,1.10786289338874e-13,2.92553822368247e-11
"g8655","g8655",14.4820503028445,2.43563427073666,14.2082895591645,1.25962179145549e-13,3.28009013444431e-11
"g3146","g3146",6.57493806630208,5.05897276938481,14.1660389471133,1.28712489365147e-13,3.30579515494128e-11
"g4486","g4486",7.4582134843799,-1.21138395532272,14.1268335091785,1.36972617661717e-13,3.47040487640478e-11
"g997","g997",13.8542313917948,3.48278906229556,14.1310865991593,1.41176948131252e-13,3.49975556842658e-11
"g10895","g10895",15.3712711659581,2.53166920771101,14.1369928786351,1.41929719099512e-13,3.49975556842658e-11
"g10811","g10811",13.7570299252202,1.45755233898122,14.1190017972798,1.43730960994638e-13,3.49975556842658e-11
"g21447","g21447",14.2714070958943,2.79078915932348,14.0881911737269,1.51514513326541e-13,3.61840232744474e-11
"g7186","g7186",12.7147115206068,3.84308042920421,14.0754136106681,1.52463482782087e-13,3.61840232744474e-11
"g6988","g6988",8.76396041089151,8.04583449626496,14.0101682579959,1.64894555095012e-13,3.86451001684547e-11
"g13000","g13000",8.32934776858367,5.01542794140349,13.9656750191236,1.76551726101123e-13,4.08662754650611e-11
"g14697","g14697",13.986011118921,1.75092416346088,13.9592179556844,1.84917402794329e-13,4.228068762184e-11
"g19660","g19660",13.9813623334691,1.74895095239308,13.9400427986139,1.9056738659692e-13,4.30475654374175e-11
"g19964","g19964",14.7328302012234,3.24551479474638,13.9155974231526,1.99455985550842e-13,4.45190508701515e-11
"g19844","g19844",13.9792762685935,2.62108773767131,13.9008220923713,2.0270168889717e-13,4.47112231192123e-11
