"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g17277","g17277",-6.02322156017373,3.0831096297471,-4.16375624950427,0.000157217739361143,0.0147383769764104
"g21718","g21718",1.91789705171172,4.25110298697841,4.15086344129736,0.000160488248381942,0.0149701202433484
"g18507","g18507",2.83477565475986,-0.423935641207916,4.14226158831115,0.000164131531770737,0.0152341687582651
"g2974","g2974",3.83619280462325,-1.96074979326292,4.12838124958114,0.000170273093161105,0.0157263557816629
"g13990","g13990",4.62729242871308,-1.77273622095947,4.11980048911709,0.000174503394973921,0.0160380595704218
"g490","g490",4.81244175372793,-3.32072593406717,4.11565983663507,0.000176554821009629,0.0161474455566319
"g1248","g1248",-3.14306228036791,-4.29334768878793,-4.11191717941871,0.000177649866756636,0.0161687250088358
"g19483","g19483",2.18361080526722,2.10225751421873,4.0938107440475,0.00018621826183977,0.016866696576009
"g17069","g17069",-3.35596327901893,-0.30162734645453,-3.97484057131571,0.000253746156803614,0.0228725321822642
"g17218","g17218",-3.69232194624965,1.47761644935805,-3.96937162941438,0.000257453893552917,0.0230957083742758
"g23396","g23396",-2.2062854528415,-0.372341681183716,-3.95525161871636,0.00026692129380524,0.0238309873216878
"g20068","g20068",5.2847166080265,-0.909589420494886,3.94771792829391,0.000274392399125438,0.0242709621077026
"g22998","g22998",-3.35966606409135,-3.13803749940799,-3.94460828091579,0.000274438314941221,0.0242709621077026
"g2111","g2111",3.12918629551074,-3.0235395335557,3.93384517817162,0.000282167559449979,0.0248205985113896
"g20446","g20446",4.10463755896435,0.609107923362063,3.93261978203686,0.000283436179818174,0.0248205985113896
"g11609","g11609",2.72595392412299,-0.23360649684917,3.93047021736272,0.000284624709581779,0.0248205985113896
"g20012","g20012",-2.01356226895997,2.68513875177746,-3.92751048688905,0.000286811372034447,0.0248954926586752
"g16120","g16120",2.86244948478885,-4.4805323836567,3.9222803334691,0.000290728671568335,0.0251192251761968
"g20163","g20163",2.93911801294155,-4.13532068595296,3.89927207119562,0.00030856768617049,0.0265382364587638
"g4821","g4821",-3.63422204634599,-3.49905355454016,-3.88520944084392,0.000320139536869374,0.0274077450993785
"g12716","g12716",2.52098126264407,-1.63818403907726,3.86510392634153,0.000337045748112581,0.0287239578698308
"g18641","g18641",-3.42069253278885,1.38545255713976,-3.84814874726486,0.000352224266696297,0.0298816867705379
"g1869","g1869",3.49769077867793,-1.78459841682282,3.84626263251252,0.000353970122749309,0.0298945307721928
"g2155","g2155",2.53788500577764,-4.6399526382121,3.83826890153781,0.000361219856796514,0.030370004910663
"g20277","g20277",5.16667416898168,-2.54648119205931,3.83374589870333,0.000368440879132246,0.0308388305484396
"g8730","g8730",-2.3041552596776,1.85183971063044,-3.82379320601675,0.000374958044904126,0.0312448372618109
"g9552","g9552",4.51002805529377,-2.49288660187581,3.82134585408248,0.000378623458023377,0.0314106690906208
"g21494","g21494",3.46415957914235,-0.843464195225605,3.80838060463614,0.00039028491914324,0.0322354711410424
"g17186","g17186",4.89407895523099,0.813645741132535,3.80426652005469,0.000396707350598298,0.0326222198086293
"g6295","g6295",4.78309763712434,0.528361627283263,3.79832988601795,0.000402501250593801,0.0329143037302861
"g3439","g3439",1.82589832327231,-0.538412913191227,3.7950571074569,0.000403770326842275,0.0329143037302861
"g22184","g22184",2.43925074662714,-1.06164575918095,3.7834288531717,0.000416038462319013,0.0337675546754076
"g8084","g8084",2.20749606864888,-0.447794895871284,3.78079039923636,0.000418871589183215,0.0338509630413625
"g3441","g3441",4.61323178055676,-0.0939160354300413,3.7676339438971,0.000435166550865191,0.0350168998376457
"g1884","g1884",3.83487349635634,-3.53042592108758,3.75565339003263,0.000447298149743323,0.0357831498615836
"g88","g88",3.33101427129692,-1.39737174807168,3.75430001130525,0.000448506065255328,0.0357831498615836
"g9186","g9186",-3.14473172666962,0.39864528598211,-3.74757346546592,0.000456268657016146,0.0362482247898124
"g9701","g9701",2.94420629310841,-4.30619509695466,3.7277203726031,0.000480092387157452,0.0379799669485868
"g23189","g23189",2.14918848247343,2.5436336518177,3.7191810774654,0.000490698138982769,0.0386558798646552
"g23118","g23118",3.99728214645738,-1.43064128939403,3.69279919899928,0.000525887839511157,0.0412546908075091
"g11555","g11555",-3.35851339429979,-1.19073325534097,-3.68837829334289,0.000531167373177701,0.0414952378321196
"g2073","g2073",2.49111568367815,-0.89770459221495,3.6809643296187,0.000541179616992233,0.0421019777551343
"g19038","g19038",-2.64910128075495,-2.60191726476267,-3.67613255149972,0.000547917694159371,0.0424500365611324
"g2151","g2151",4.62731777753772,0.121644648227809,3.67230037601499,0.000556119234131949,0.0429081461758844
"g15772","g15772",2.67524966145893,1.58323406848852,3.64835365769186,0.000588251350174712,0.0451572200505522
"g20045","g20045",3.42320793559221,-0.75513230632663,3.64729063499795,0.000590085813237255,0.0451572200505522
"g8639","g8639",3.05212585725433,-3.5416531911677,3.64346324320929,0.000595701605166836,0.0454016642084269
"g8423","g8423",-5.17912979346945,2.10543762464377,-3.62704106024333,0.000627835832419084,0.0476570608179167
"g16040","g16040",-2.94427081762737,1.05386783458831,-3.60283515676357,0.000660732500506294,0.0499519098870666
