	A	Coef	t	P.value	F	F.p.value	Results	genes
g17584	0.09580937	-0.3326999	0	0.9463474	0.6799754	0.4170374	0	g17584
g17585	5.220726	-0.3286695	0	1	33.4521	4.18236e-06	0	g17585
g17586	4.167883	-0.3069169	0	1	33.67529	3.977487e-06	0	g17586
g17587	8.377177	-0.03457955	0	1	0.8903346	0.3540045	0	g17587
g17588	5.004608	-0.263394	0	1	34.10638	3.611749e-06	0	g17588
g17589	5.6428	-0.5627521	0	1	143.3659	3.943168e-12	0	g17589
g1759	5.166416	0.4841186	0	0.9999997	37.7974	1.626707e-06	0	g1759
g17590	7.104708	-0.1847546	0	1	51.34688	1.24816e-07	0	g17590
g17591	7.839728	0.6920254	0	0.999948	105.263	1.135175e-10	0	g17591
g17592	5.936896	0.4845022	0	1	131.4917	1.027443e-11	0	g17592
g17593	5.566649	0.4002912	0	1	56.86024	4.999223e-08	0	g17593
g17594	0.7585227	-1.030046	-0.198186	0.4222144	46.16165	3.14311e-07	0	g17594
g176	1.042684	4.726698	2.744987	0.00552258	12.12126	0.001763494	1	g176
g1760	5.696816	-0.1580964	0	1	8.700082	0.006616943	0	g1760
g17604	6.112725	-0.004148316	0	1	0.01053752	0.9190203	0	g17604
g17605	5.363977	0.1760398	0	1	11.91389	0.00190274	0	g17605
g17606	5.368021	0.0006291157	0	1	0.0001438577	0.9905212	0	g17606
g17607	5.400305	-0.1014514	0	1	4.732399	0.03880385	0	g17607
g17608	5.599675	-0.1902389	0	1	28.16778	1.46027e-05	0	g17608
g17609	5.516176	-0.8369124	0	0.9833133	132.8063	9.208423e-12	0	g17609
g1761	5.307895	0.0170449	0	1	0.09457907	0.7608652	0	g1761
g17610	6.555119	-0.1633696	0	1	24.36593	3.897123e-05	0	g17610
g17611	-1.001871	-0.3739792	0	0.9996283	5.200831	0.03094479	0	g17611
g17612	6.552111	-1.041021	-0.5466413	0.2946247	192.4451	1.384087e-13	0	g17612
g17613	7.043104	0.1003213	0	1	2.279367	0.1430686	0	g17613
g17614	7.857273	0.04876134	0	1	0.8441969	0.3665785	0	g17614
g17615	9.778448	-0.176426	0	1	7.139921	0.01279353	0	g17615
g17616	7.34476	-0.3766203	0	1	93.79148	3.796919e-10	0	g17616
g1762	4.753909	-0.4890698	0	1	69.83603	7.261062e-09	0	g1762
g17621	5.576958	-0.4927847	0	0.9968055	8.29294	0.007828995	0	g17621
g17622	-0.9311648	-0.2295858	0	0.894019	0.03708224	0.8487821	0	g17622
g17623	1.49148	0.2230302	0	0.9997754	1.324961	0.2600974	0	g17623
g17624	2.64193	0.3449788	0	0.9942192	2.044799	0.1645412	0	g17624
g17625	-1.197685	1.908201	3.679522	0.0005311302	59.76775	3.162852e-08	1	g17625
g17626	5.233818	0.2299847	0	0.999981	2.18241	0.1515127	0	g17626
g17627	2.327417	2.305509	6.362321	4.692043e-07	126.2423	1.606172e-11	1	g17627
g1763	0.5968919	-0.03812831	0	0.9999919	0.0409738	0.8411517	0	g1763
g17630	7.449125	1.483928	3.793585	0.0003955214	135.3207	7.48662e-12	1	g17630
g17632	2.888977	1.360253	2.631342	0.007031356	98.71414	2.230799e-10	1	g17632
g17633	3.709995	1.300336	2.945827	0.003338715	162.6709	9.518293e-13	1	g17633
g17634	1.386302	2.439688	5.791384	2.050113e-06	96.31558	2.882887e-10	1	g17634
g17635	2.331584	1.179093	0.9907376	0.1654366	42.54592	6.236576e-07	0	g17635
g17636	1.554069	4.3966	7.291956	4.576915e-08	89.09088	6.443387e-10	1	g17636
g17637	3.561922	2.975089	7.735427	1.564617e-08	135.7673	7.218827e-12	1	g17637
g17638	1.314432	3.132834	6.215844	6.82979e-07	83.3606	1.265598e-09	1	g17638
g1764	0.7293532	0.05851908	0	0.9999989	0.1368812	0.7143744	0	g1764
g17641	1.170588	3.219976	7.136271	6.710082e-08	107.1399	9.412316e-11	1	g17641
g17642	-1.000281	1.00602	0.01998473	0.4921037	11.15387	0.002524626	0	g17642
g1765	6.42841	0.2367544	0	1	40.7493	8.889462e-07	0	g1765
g17653	4.872039	0.949178	0	0.5680508	10.45229	0.003298213	0	g17653
g17654	4.22927	0.5824625	0	0.9994725	26.38488	2.292336e-05	0	g17654
g17655	7.792807	-0.1030298	0	1	5.747217	0.02392932	0	g17655
g17656	5.581425	0.7761737	0	0.9945547	90.33596	5.589414e-10	0	g17656
g17657	4.918396	1.018164	0.1526526	0.4399207	73.21637	4.588208e-09	0	g17657
g17658	7.298083	0.8114595	0	0.9947372	140.6253	4.888471e-12	0	g17658
g17659	-1.503377	0.8212381	0	0.7437872	9.308029	0.005171443	0	g17659
g1766	4.858286	-1.073517	-1.157525	0.1287494	285.6942	1.293281e-15	0	g1766
g17660	-2.700682	-4.774383	-6.837494	1.410487e-07	74.80602	3.717601e-09	-1	g17660
g17664	3.896056	0.03097786	0	0.9999638	0.02035859	0.8876314	0	g17664
g17666	5.530588	-0.2209151	0	1	10.56291	0.003160795	0	g17666
g17667	4.374888	1.512309	3.157407	0.001989627	86.87163	8.334299e-10	1	g17667
g17669	4.754208	0.06911252	0	1	1.329426	0.2593153	0	g17669
g1767	6.945709	-0.0220373	0	1	0.335498	0.5673852	0	g1767
g17670	3.384685	0.05210052	0	1	0.7974853	0.3799733	0	g17670
g17671	8.634843	-0.1179019	0	1	4.917559	0.03545896	0	g17671
g17672	5.02912	0.09700401	0	1	1.509971	0.2300634	0	g17672
g1768	6.412564	-0.7733913	0	0.9930007	80.77002	1.737718e-09	0	g1768
g17685	5.100268	-0.0888312	0	1	1.497535	0.2319393	0	g17685
g17686	7.134633	0.04060225	0	1	1.354657	0.2549523	0	g17686
g17687	5.422309	-0.1937737	0	1	7.316175	0.01185057	0	g17687
g17688	6.518357	-0.3015801	0	1	70.68844	6.457493e-09	0	g17688
g17689	4.505175	1.047752	0.3582903	0.361498	61.80138	2.317671e-08	0	g17689
g1769	-0.476745	1.387526	1.082294	0.14449	15.01657	0.0006400654	0	g1769
g17690	5.533413	-0.07167805	0	1	3.659475	0.06673633	0	g17690
g17691	3.071357	-0.06541282	0	1	0.6660064	0.4218033	0	g17691
g17692	5.241419	0.08179192	0	1	2.810862	0.1055182	0	g17692
g17693	7.176769	0.06062586	0	1	5.042311	0.03338656	0	g17693
g17694	7.47427	0.1609331	0	1	14.78941	0.0006909613	0	g17694
g17695	5.915011	-0.1286972	0	1	6.522056	0.01680901	0	g17695
g17696	8.488207	-0.5278933	0	1	103.2947	1.385688e-10	0	g17696
g17697	4.733788	-1.519431	-4.895422	2.17084e-05	205.0626	6.613089e-14	-1	g17697
g17698	3.617037	-1.156774	-1.551676	0.06636649	131.0841	1.063137e-11	0	g17698
g17699	8.500062	-0.2162715	0	1	14.81189	0.000685733	0	g17699
g1770	0.8807674	-0.2452715	0	0.999995	3.138472	0.0880944	0	g1770
g17700	10.84294	-2.737012	-7.25435	5.018329e-08	130.6606	1.101636e-11	-1	g17700
g17701	7.163579	0.06737441	0	1	1.160014	0.2912771	0	g17701
g17702	0.991482	1.459224	2.233402	0.01713517	50.36492	1.479354e-07	0	g17702
g17703	1.293671	0.4079469	0	0.9274801	1.063158	0.311918	0	g17703
g17704	7.75511	1.587722	3.986505	0.0002393388	115.9816	4.03024e-11	1	g17704
g17705	6.22848	2.020175	2.55601	0.008362756	25.61849	2.796634e-05	1	g17705
g17706	8.636312	1.948422	3.152901	0.002011927	41.95497	7.000257e-07	1	g17706
g17707	7.34478	1.284346	1.26711	0.1081303	32.75649	4.897268e-06	0	g17707
g17708	6.541413	2.92602	6.800147	1.54843e-07	106.7259	9.807257e-11	1	g17708
g17709	1.900115	-0.05587128	0	0.9999999	0.176321	0.6779766	0	g17709
g17711	5.31906	1.67739	5.470049	4.756362e-06	183.4732	2.403121e-13	1	g17711
g17712	4.537611	-0.5224557	0	1	82.32624	1.435058e-09	0	g17712
g17714	3.631017	-0.492134	0	1	50.88791	1.350968e-07	0	g17714
g17715	4.153235	1.35851	1.588012	0.06213815	36.21016	2.278558e-06	0	g17715
g17718	3.724196	-0.8766085	0	0.8787227	72.14749	5.295737e-09	0	g17718
g17719	0.3190699	-1.953112	-5.870287	1.669287e-06	144.7055	3.554504e-12	-1	g17719
g1772	2.980516	-0.476454	0	0.9999925	23.25213	5.273811e-05	0	g1772
g17720	4.137032	-0.3524309	0	1	38.04446	1.544786e-06	0	g17720
g17721	-1.886153	1.168232	0.3712953	0.3567302	6.647861	0.01589077	0	g17721
g17722	6.729544	1.222413	2.435734	0.01098131	179.2148	3.148751e-13	1	g17722
g17723	6.697203	-0.3179796	0	1	52.52343	1.021164e-07	0	g17723
g17728	5.799684	0.1994509	0	1	10.20071	0.003635543	0	g17728
g17729	5.107464	-0.3376454	0	1	55.99571	5.746393e-08	0	g17729
g1773	2.168223	-1.879962	-3.296355	0.001407605	49.59502	1.692845e-07	-1	g1773
g17730	5.703622	0.04763786	0	1	1.673568	0.207067	0	g17730
g17731	4.380581	-0.5604494	0	0.9999991	60.9261	2.647118e-08	0	g17731
g17732	2.907846	-0.6523005	0	0.9995511	49.35454	1.766158e-07	0	g17732
g17733	2.363444	0.05731214	0	0.9999974	0.1174094	0.7345943	0	g17733
g17734	4.78438	-0.1922469	0	1	7.37122	0.0115719	0	g17734
g17735	-1.414197	-0.493778	0	0.9740544	3.946936	0.05750493	0	g17735
g17736	-1.736073	-5.111668	-6.447167	3.781163e-07	64.24317	1.610895e-08	-1	g17736
g17737	4.004064	0.3545447	0	0.9998047	4.983706	0.03434286	0	g17737
g17738	-0.8485937	0.2824293	0	0.9965567	1.33175	0.2589095	0	g17738
g17739	7.972804	0.7669198	0	0.9999643	239.9805	1.039493e-14	0	g17739
g1774	3.250105	-0.4819137	0	0.9980349	8.653109	0.006745721	0	g1774
g17740	1.452477	-1.780635	-3.500622	0.0008399873	63.75939	1.729895e-08	-1	g17740
g17741	-1.260783	-2.918677	-2.601596	0.007538728	15.66202	0.0005163279	-1	g17741
g17742	1.134041	-3.292345	-4.115702	0.0001706203	34.94126	3.002396e-06	-1	g17742
g17744	-2.883621	-2.053209	-1.155431	0.1304013	5.073705	0.03288648	0	g17744
g17748	3.36192	0.5646197	0	0.9999846	42.48359	6.312717e-07	0	g17748
g17749	6.029469	-1.651834	-5.355621	6.428425e-06	184.1953	2.296753e-13	-1	g17749
g1775	0.2052295	-11.6584	-20.71982	4.522283e-18	513.6483	9.591272e-19	-1	g1775
g17750	0.5933186	-6.198061	-7.681391	1.783444e-08	83.88972	1.187354e-09	-1	g17750
g17751	6.890931	0.04679229	0	1	2.567237	0.1210839	0	g17751
g17752	5.269678	-0.3041512	0	1	63.20963	1.876724e-08	0	g17752
g17753	4.530249	-0.4973964	0	0.9999884	25.78185	2.679879e-05	0	g17753
g17757	7.244781	-0.2165047	0	1	18.15482	0.0002328919	0	g17757
g17759	0.6430467	-1.004118	-0.0130688	0.4948364	10.15566	0.003699807	0	g17759
g17760	0.4291919	0.6625682	0	0.7027612	1.014065	0.3231383	0	g17760
g17761	-0.8407808	-0.611024	0	0.8886176	3.848064	0.06050678	0	g17761
g17763	3.927924	0.0315869	0	0.9999999	0.04953018	0.8256081	0	g17763
g17764	5.651145	-0.191585	0	1	49.23379	1.804251e-07	0	g17764
g17765	-0.4551435	0.5480833	0	0.8943637	2.413372	0.1322968	0	g17765
g17766	5.876063	-0.7016733	0	0.9995884	78.96974	2.176041e-09	0	g17766
g17767	4.718741	0.6922213	0	0.999098	61.00063	2.61719e-08	0	g17767
g1777	1.036345	0.1682625	0	0.9353182	0.0658754	0.7994438	0	g1777
g17770	4.69281	-1.079304	-0.7967202	0.2163861	117.5746	3.478811e-11	0	g17770
g17771	5.339707	-0.2339604	0	1	7.974746	0.00894524	0	g17771
g17772	3.896811	-0.3311775	0	1	27.03366	1.941821e-05	0	g17772
g17774	-0.6315321	-0.06179356	0	0.9728488	0.006455234	0.9365737	0	g17774
g17776	7.803272	-1.476295	-5.535959	4.000046e-06	294.4289	8.995124e-16	-1	g17776
g17783	4.012962	-0.3367417	0	1	21.81981	7.867263e-05	0	g17783
g17784	2.576688	3.21893	5.369166	6.203077e-06	60.66658	2.754237e-08	1	g17784
g17785	3.973153	0.7834273	0	0.6242519	1.05256	0.3142949	0	g17785
g17788	-0.7299615	0.8040575	0	0.6399458	0.4267299	0.5192882	0	g17788
g17798	-1.010362	1.08569	0.3573728	0.3618373	20.50209	0.0001149833	0	g17798
g178	-1.848499	4.845625	3.345087	0.001258593	17.76563	0.0002628421	1	g178
g17801	6.140318	0.8044873	0	0.9593259	55.63444	6.0935e-08	0	g17801
g17802	5.0877	-0.07059012	0	1	1.97587	0.171571	0	g17802
g17803	6.425582	-0.2099443	0	1	7.634993	0.01033244	0	g17803
g17804	4.593971	-0.06302884	0	1	0.8621907	0.3615999	0	g17804
g17806	2.947978	-2.419668	-8.085995	6.819508e-09	189.935	1.611352e-13	-1	g17806
g17807	6.190543	0.542068	0	1	139.777	5.228477e-12	0	g17807
g17808	5.147429	-0.1063479	0	1	2.730618	0.1103732	0	g17808
g17812	0.7960269	1.074696	0.5770134	0.2844271	68.92089	8.245164e-09	0	g17812
g17813	5.589681	0.02034787	0	1	0.2174129	0.6448707	0	g17813
g17815	0.6616873	-0.1070926	0	0.9999994	0.564236	0.4592507	0	g17815
g17817	6.077068	-0.006984599	0	1	0.02752253	0.8695095	0	g17817
g17818	5.286315	0.00922365	0	1	0.03248692	0.8583496	0	g17818
g17823	6.925452	0.4224249	0	1	49.26978	1.792805e-07	0	g17823
g17825	6.183272	0.228901	0	1	30.53515	8.215027e-06	0	g17825
g17826	6.689618	-0.02930803	0	1	0.450366	0.5080332	0	g17826
g17827	-0.1995871	-0.7557588	0	0.8343802	9.383733	0.005017022	0	g17827
g17828	5.795712	-0.2430911	0	0.9999977	3.397847	0.07661885	0	g17828
g17829	-0.03309727	-0.3515742	0	0.997999	2.926362	0.09895738	0	g17829
g17830	4.069442	-0.6548022	0	0.9999736	83.67134	1.218996e-09	0	g17830
g17831	3.781732	-0.2603996	0	0.9999999	5.829049	0.02303912	0	g17831
g17832	2.347236	-0.2318641	0	0.9999985	3.196299	0.08537481	0	g17832
g17833	-0.1083566	0.4842236	0	0.997879	8.643352	0.00677281	0	g17833
g17834	5.13509	0.1781748	0	1	13.66914	0.001014992	0	g17834
g17836	4.066987	-0.7945781	0	0.9903799	93.09773	4.099688e-10	0	g17836
g17837	5.737956	-1.016564	-0.1414263	0.4443073	75.33729	3.467756e-09	0	g17837
g17838	-1.379613	-1.035147	-0.1454946	0.4427168	18.36175	0.0002184867	0	g17838
g17839	6.843105	-0.3805861	0	1	127.4617	1.44586e-11	0	g17839
g1784	-0.06149669	-0.6735012	0	0.9621969	14.56464	0.0007456575	0	g1784
g17841	6.936887	0.1459954	0	1	7.562609	0.01065743	0	g17841
g17844	2.950113	3.730485	3.470464	0.0009081335	22.48154	6.529687e-05	1	g17844
g17847	1.483917	1.640703	1.628461	0.05769547	17.39008	0.0002957225	0	g17847
g17848	-1.947629	1.846178	2.09344	0.02306515	20.86146	0.0001035601	0	g17848
g17849	1.313119	3.315615	6.322175	5.19945e-07	81.94615	1.503336e-09	1	g17849
g1785	2.611115	1.320907	1.620671	0.05852979	44.50153	4.285924e-07	0	g1785
g17850	1.611018	-13.59134	-19.90878	1.226797e-17	461.8169	3.60914e-18	-1	g17850
g17852	3.469532	-1.12977	-1.275097	0.1067315	123.2309	2.090116e-11	0	g17852
g1786	0.1468813	1.301464	1.023911	0.1576179	19.53975	0.0001528335	0	g1786
g17863	-1.45289	1.373352	1.067319	0.1477808	15.41402	0.0005605061	0	g17863
g17864	3.288833	4.013942	7.947323	9.453418e-09	112.0248	5.851094e-11	1	g17864
g17865	-0.750596	-9.134712	-7.213041	5.641129e-08	65.60578	1.320643e-08	-1	g17865
g17866	-0.1912078	-1.245183	-0.55392	0.2921782	7.913706	0.00917865	0	g17866
g17867	2.746154	-6.584384	-10.63184	2.659729e-11	157.1434	1.407866e-12	-1	g17867
g17868	3.652171	-4.916621	-7.309255	4.38798e-08	84.18925	1.145383e-09	-1	g17868
g17869	2.206606	-5.462975	-3.222262	0.001733666	15.55719	0.0005345255	-1	g17869
g1787	4.082601	-1.173105	-1.621063	0.05848752	120.6853	2.622303e-11	0	g1787
g17870	1.70846	-6.224427	-7.229708	5.341026e-08	74.193	4.03021e-09	-1	g17870
g17872	-2.27041	-1.556275	-0.4510726	0.3519017	1.592525	0.2180814	0	g17872
g17873	1.799927	-0.156514	0	0.9828945	0.1593856	0.6929575	0	g17873
g17875	3.926258	-0.243919	0	0.9892406	0.6173665	0.4390739	0	g17875
g17876	-2.049768	-1.520987	-0.8959297	0.1893187	6.841404	0.01458387	0	g17876
g17877	-0.7538728	2.697527	1.137219	0.142875	3.265776	0.08223348	0	g17877
g17878	1.574108	-5.368989	-7.822698	1.271076e-08	92.41369	4.42381e-10	-1	g17878
g17879	3.721475	-4.239784	-5.624792	3.169399e-06	54.18366	7.732636e-08	-1	g17879
g17880	0.2845648	1.883298	3.420974	0.001028306	53.2014	9.108911e-08	1	g17880
g17884	-1.191964	3.909229	5.295069	7.54241e-06	50.62555	1.413805e-07	1	g17884
g1789	6.217864	-0.09315859	0	1	10.83818	0.002845114	0	g1789
g17895	4.326081	0.01299726	0	1	0.05663043	0.8137539	0	g17895
g17896	5.186367	-0.1923272	0	1	37.21491	1.838974e-06	0	g17896
g17897	5.846994	0.05893171	0	1	2.11318	0.1579065	0	g17897
g17898	4.830341	-0.2177948	0	1	38.31297	1.460767e-06	0	g17898
g17899	6.932299	0.4359906	0	1	55.75707	5.973211e-08	0	g17899
g179	0.2248737	4.782703	3.044132	0.002670128	14.8139	0.0006852696	1	g179
g1790	5.917309	0.2128119	0	1	37.30469	1.804396e-06	0	g1790
g17900	0.3170574	1.119834	0.480885	0.3172943	20.19431	0.0001258507	0	g17900
g17901	7.616257	-1.795621	-3.33623	0.001273511	56.69293	5.135222e-08	-1	g17901
g17902	-0.656133	4.313699	3.86801	0.0003267159	25.35414	2.997359e-05	1	g17902
g17903	4.090399	-0.3416899	0	1	16.63842	0.0003756855	0	g17903
g17906	0.9561975	-0.9030722	0	0.7949484	60.82831	2.686945e-08	0	g17906
g17907	1.055077	-0.09865073	0	0.9999997	0.5148809	0.479381	0	g17907
g1791	7.353857	-1.763407	-8.416802	3.161353e-09	377.9958	4.287896e-17	-1	g1791
g17910	5.352451	-0.1282502	0	1	10.33993	0.003444464	0	g17910
g17911	5.003804	-1.732592	-3.00028	0.002925672	50.34916	1.483419e-07	-1	g17911
g17912	0.8892757	2.390352	3.670121	0.0005441491	39.81392	1.073286e-06	1	g17912
g17914	4.424768	0.9488233	0	0.6198526	32.67084	4.994025e-06	0	g17914
g17915	2.644208	1.530236	2.560901	0.008269638	54.62147	7.192929e-08	1	g17915
g17916	4.092421	1.060448	0.317423	0.3767189	31.00934	7.343226e-06	0	g17916
g17917	6.752936	0.7229066	0	0.9998803	122.9605	2.140689e-11	0	g17917
g17919	3.643405	-2.231406	-4.51201	5.996548e-05	66.84895	1.104579e-08	-1	g17919
g17920	4.457982	-0.8015489	0	0.9757492	69.86174	7.235312e-09	0	g17920
g17921	6.216699	0.393411	0	1	38.28625	1.468904e-06	0	g17921
g17927	1.039981	-0.8743311	0	0.814571	40.12867	1.007032e-06	0	g17927
g17928	5.410241	-0.461222	0	1	63.77159	1.72678e-08	0	g17928
g17929	2.897743	-0.6552567	0	0.9939971	26.32251	2.329463e-05	0	g17929
g1793	7.1861	-1.168236	-0.852364	0.2008672	35.03256	2.942803e-06	0	g1793
g17930	6.147884	-0.6968976	0	0.9999524	111.8283	5.962076e-11	0	g17930
g17931	3.486191	-0.8677564	0	0.9041203	77.30966	2.68697e-09	0	g17931
g17932	0.8988222	-0.3140259	0	0.9460712	0.5671325	0.4581126	0	g17932
g17933	3.415433	-0.0826861	0	1	1.378113	0.2509806	0	g17933
g17934	2.960639	0.3916253	0	1	33.76698	3.896485e-06	0	g17934
g17935	6.446079	-0.6253541	0	0.9999836	69.71585	7.382754e-09	0	g17935
g17936	-3.341683	-5.068242	-16.35679	1.422372e-15	415.2382	1.347351e-17	-1	g17936
g17937	2.943014	-0.1874205	0	0.9842177	0.2640443	0.6116607	0	g17937
g17938	1.192477	-0.9528958	0	0.550035	6.595678	0.01626478	0	g17938
g1794	-0.5489971	-1.878606	-1.999772	0.02799497	18.28284	0.0002238629	0	g1794
g17940	2.209247	-0.703186	0	0.9615377	19.02915	0.0001782167	0	g17940
g17943	3.908968	0.3400426	0	1	22.28084	6.907369e-05	0	g17943
g17944	5.460815	-0.3136288	0	1	18.91571	0.0001844528	0	g17944
g17945	5.644539	-0.8109049	0	0.9899614	112.708	5.48216e-11	0	g17945
g17946	5.934838	-1.763196	-6.404337	4.214714e-07	218.9159	3.075269e-14	-1	g17946
g17947	4.404724	0.2843508	0	1	9.332918	0.005120111	0	g17947
g17949	4.874955	0.3871062	0	0.9999993	15.437	0.0005562451	0	g17949
g1795	-0.87461	-1.158945	-0.2942957	0.3856578	4.604682	0.04131569	0	g1795
g17950	5.474035	-0.01204689	0	1	0.03127236	0.8609936	0	g17950
g17951	5.118737	1.523442	2.724303	0.005661007	62.86744	1.974853e-08	1	g17951
g17952	3.181969	1.37021	2.349057	0.01331544	75.59025	3.355199e-09	0	g17952
g17953	7.441513	-0.6561814	0	0.9934685	25.83257	2.644701e-05	0	g17953
g17955	4.207841	1.444168	3.659485	0.0005592529	141.5732	4.536489e-12	1	g17955
g17957	-1.716482	0.04205318	0	0.9976227	0.01448926	0.905107	0	g17957
g17958	5.734794	-0.2630178	0	1	65.94826	1.256911e-08	0	g17958
g17959	6.253507	-0.4712942	0	1	152.3007	2.003553e-12	0	g17959
g1796	-1.837278	-0.7241674	0	0.7048906	2.02415	0.1666101	0	g1796
g17961	5.713705	-0.6523244	0	0.9999998	155.8154	1.549438e-12	0	g17961
g17962	3.02389	0.662445	0	0.9970542	34.60331	3.23455e-06	0	g17962
g17963	5.592483	-0.9569399	0	0.6925488	128.0329	1.376757e-11	0	g17963
g17964	3.880567	1.399776	1.559935	0.06538531	29.83295	9.717374e-06	0	g17964
g17965	1.754729	1.190094	0.2071171	0.4310236	1.68135	0.2060461	0	g17965
g17966	3.069508	1.118948	0.6518805	0.2600773	37.60476	1.693828e-06	0	g17966
g17967	2.645919	2.226342	5.789011	2.062838e-06	110.4509	6.806766e-11	1	g17967
g17968	6.592407	0.5587569	0	0.9999976	52.70831	9.897344e-08	0	g17968
g17969	6.193843	0.05021945	0	1	1.26769	0.2704054	0	g17969
g1797	3.026518	-0.4709622	0	0.9998692	14.09154	0.0008767312	0	g1797
g17970	3.909876	-0.05410521	0	0.9745924	0.002344782	0.9617463	0	g17970
g17971	-0.5403556	-1.06588	-0.1299543	0.4489872	4.420717	0.04525898	0	g17971
g17972	5.315444	0.01811409	0	0.991462	0.0003893568	0.9844065	0	g17972
g17973	-1.71623	2.904474	3.278548	0.001471989	25.00046	3.290566e-05	1	g17973
g17975	-0.5004492	0.5106834	0	0.9949393	8.369014	0.007585275	0	g17975
g17976	1.704012	1.826225	5.061058	1.399847e-05	125.1395	1.767705e-11	1	g17976
g17977	7.318982	0.9904905	0	0.5461389	148.6074	2.639431e-12	0	g17977
g17978	1.729092	0.1359266	0	1	1.364793	0.2532263	0	g17978
g17979	7.739516	-0.5668269	0	1	257.5245	4.489812e-15	0	g17979
g1798	4.066664	0.2105204	0	1	12.64106	0.00146071	0	g1798
g17980	6.470014	-0.1487416	0	1	13.41145	0.001110819	0	g17980
g17981	4.884892	-0.363183	0	1	34.06274	3.647067e-06	0	g17981
g17982	4.362668	4.117432	9.171371	5.778939e-10	146.7329	3.042599e-12	1	g17982
g17983	3.073454	2.773217	6.710109	1.941562e-07	110.1294	7.021972e-11	1	g17983
g17984	5.298189	0.3235439	0	1	55.40361	6.327069e-08	0	g17984
g17985	6.665682	-1.605101	-7.747095	1.521573e-08	422.3053	1.093693e-17	-1	g17985
g17986	4.860181	-0.8549752	0	0.9730501	141.5816	4.533481e-12	0	g17986
g17987	4.068207	-3.40108	-13.23991	2.029155e-13	351.7147	1.037103e-16	-1	g17987
g17989	6.380307	-1.501886	-5.300802	7.42822e-06	251.6214	5.91991e-15	-1	g17989
g1799	7.183406	0.6777421	0	0.9999999	219.1766	3.032564e-14	0	g1799
g17990	0.8597089	-1.209503	-0.8808293	0.1932084	25.85934	2.626339e-05	0	g17990
g17991	5.516224	-0.3724201	0	1	65.11422	1.418274e-08	0	g17991
g17992	8.032522	1.018498	0.3211264	0.3753307	312.613	4.356293e-16	0	g17992
g17993	5.06316	-2.506925	-12.6121	6.1355e-13	440.2247	6.538332e-18	-1	g17993
g17994	3.280597	-0.01656356	0	1	0.0708324	0.7922113	0	g17994
g17995	5.015912	-0.6099319	0	0.9999978	81.32343	1.622874e-09	0	g17995
g17996	3.859411	-0.7067371	0	0.9990295	68.87784	8.294858e-09	0	g17996
g17998	6.194146	-1.181391	-2.257464	0.01626709	216.1716	3.566403e-14	0	g17998
g17999	6.698202	1.531463	5.14913	1.108872e-05	220.1579	2.877407e-14	1	g17999
g18	4.304864	-0.3311994	0	1	32.9734	4.661157e-06	0	g18
g180	-0.9384702	4.687709	3.290065	0.001443479	17.49109	0.0002864622	1	g180
g1800	7.007413	-0.2177804	0	1	24.11654	4.167647e-05	0	g1800
g18000	4.806788	-0.1659261	0	1	10.09984	0.003781171	0	g18000
g18001	5.547989	-0.4477039	0	1	66.92174	1.093168e-08	0	g18001
g18002	4.588766	-5.084824	-13.76766	8.249488e-14	293.7145	9.262786e-16	-1	g18002
g18003	3.426623	3.433274	8.032137	7.739387e-09	128.4391	1.329795e-11	1	g18003
g18004	2.23463	0.7327796	0	0.9962831	63.29912	1.851937e-08	0	g18004
g18005	3.749537	0.6912979	0	0.9998793	90.46787	5.506345e-10	0	g18005
g18006	6.209193	1.212867	2.527629	0.008922424	207.4139	5.788671e-14	1	g18006
g18007	4.193554	0.5431876	0	0.9999624	31.07031	7.238579e-06	0	g18007
g18008	3.255932	1.084834	0.6874212	0.2489281	77.27318	2.699556e-09	0	g18008
g18009	3.678756	1.244684	1.772809	0.04394251	81.32648	1.622264e-09	0	g18009
g1801	-0.875205	0.01119348	0	0.9999954	0.003166749	0.9555505	0	g1801
g18010	-0.537714	-3.049822	-1.77821	0.0443008	6.999755	0.0136022	0	g18010
g18012	-1.237481	1.467888	1.700895	0.0504002	28.47452	1.353394e-05	0	g18012
g18015	3.352388	3.887409	5.586143	3.50684e-06	56.56242	5.244077e-08	1	g18015
g1802	8.248145	-0.3994602	0	1	104.6891	1.202761e-10	0	g1802
g18021	3.549065	-1.300664	-1.467068	0.07712802	40.27802	9.7715e-07	0	g18021
g18022	1.691415	-1.385466	-2.146009	0.020651	59.49532	3.299244e-08	0	g18022
g18023	-2.591319	0.2539903	0	0.8811869	0.08523723	0.7726203	0	g18023
g18028	5.952023	0.2924943	0	1	36.59414	2.098475e-06	0	g18028
g18029	7.638887	0.4881081	0	1	117.1145	3.629224e-11	0	g18029
g1803	3.874972	-0.1107271	0	1	4.054424	0.05443021	0	g1803
g18031	-1.538622	-0.8398591	0	0.7507021	12.95225	0.001306768	0	g18031
g18032	3.300195	0.9038723	0	0.8616317	109.0935	7.766535e-11	0	g18032
g1804	5.65082	-0.3453087	0	1	45.54505	3.523783e-07	0	g1804
g18045	3.015803	0.1902007	0	1	9.883862	0.004114786	0	g18045
g18046	0.9654737	-1.566727	-3.201951	0.001781582	78.35516	2.351822e-09	-1	g18046
g18048	5.662589	-0.1060329	0	0.9999706	0.3189173	0.5770612	0	g18048
g18049	4.658568	0.2251018	0	1	14.43765	0.0007786191	0	g18049
